m_GeV,delta_keV,halo,eff_sigma_keV,N_events,N_noeff_all_E
4000.0,355.0,june16,8.0,22.6394820469259,40.538221420163794
4000.0,355.0,june16,11.5,22.8390577882007,40.538221420163794
4000.0,355.0,june16,15.0,23.09112035215316,40.538221420163794
4000.0,355.0,dec16,8.0,2.9122427230011927,9.504191123424034
4000.0,355.0,dec16,11.5,2.987864357047065,9.504191123424034
4000.0,355.0,dec16,15.0,3.084072797493622,9.504191123424034
4000.0,355.0,annual_vesc528,8.0,4.240059222432482,12.150755585088543
4000.0,355.0,annual_vesc528,11.5,4.330481386471881,12.150755585088543
4000.0,355.0,annual_vesc528,15.0,4.445461315668549,12.150755585088543
4000.0,355.0,annual_vesc560,8.0,22.704594827025957,38.692410399578186
4000.0,355.0,annual_vesc560,11.5,22.881722113353657,38.692410399578186
4000.0,355.0,annual_vesc560,15.0,23.105316499996835,38.692410399578186
4000.0,357.5,sun,8.0,6.338984739841616,16.223610522906487
4000.0,357.5,sun,11.5,6.44929031470236,16.223610522906487
4000.0,357.5,sun,15.0,6.589156874378652,16.223610522906487
4000.0,357.5,annual,8.0,8.778214923849509,19.69583565362811
4000.0,357.5,annual,11.5,8.89931569958284,19.69583565362811
4000.0,357.5,annual,15.0,9.052717296514924,19.69583565362811
4000.0,357.5,june16,8.0,18.140846572947556,34.74977590668212
4000.0,357.5,june16,11.5,18.323254097236976,34.74977590668212
4000.0,357.5,june16,15.0,18.553737790137195,34.74977590668212
4000.0,357.5,dec16,8.0,2.057842927973792,7.953371889445908
4000.0,357.5,dec16,11.5,2.1241513815005892,7.953371889445908
4000.0,357.5,dec16,15.0,2.2085861096276282,7.953371889445908
4000.0,357.5,annual_vesc528,8.0,3.103727426756183,10.19344996101232
4000.0,357.5,annual_vesc528,11.5,3.1832077819744686,10.19344996101232
4000.0,357.5,annual_vesc528,15.0,3.2843518626407437,10.19344996101232
4000.0,357.5,annual_vesc560,8.0,18.509501231037117,33.37946403782781
4000.0,357.5,annual_vesc560,11.5,18.67180498434506,33.37946403782781
4000.0,357.5,annual_vesc560,15.0,18.87676943933893,33.37946403782781
4000.0,360.0,sun,8.0,4.738970717348123,13.540267231460424
4000.0,360.0,sun,11.5,4.837286833745198,13.540267231460424
4000.0,360.0,sun,15.0,4.962186149966468,13.540267231460424
4000.0,360.0,annual,8.0,6.7913221854805235,16.561877307181497
4000.0,360.0,annual,11.5,6.899868082464377,16.561877307181497
4000.0,360.0,annual,15.0,7.037603288157769,16.561877307181497
4000.0,360.0,june16,8.0,14.434336448800845,29.49177622276271
4000.0,360.0,june16,11.5,14.600238025846767,29.49177622276271
4000.0,360.0,june16,15.0,14.810169310333757,29.49177622276271
4000.0,360.0,dec16,8.0,1.4399747227259287,6.564733600939871
4000.0,360.0,dec16,11.5,1.4975186989245581,6.564733600939871
4000.0,360.0,dec16,15.0,1.5709745230050793,6.564733600939871
4000.0,360.0,annual_vesc528,8.0,2.25468715054621,8.434192590786198
4000.0,360.0,annual_vesc528,11.5,2.323877448820908,8.434192590786198
4000.0,360.0,annual_vesc528,15.0,2.41212771727557,8.434192590786198
4000.0,360.0,annual_vesc560,8.0,14.99008340324102,28.506985263893952
4000.0,360.0,annual_vesc560,11.5,15.13813290602021,28.506985263893952
4000.0,360.0,annual_vesc560,15.0,15.325350668779961,28.506985263893952
4000.0,362.5,sun,8.0,3.4869666461936064,11.293766058677367
4000.0,362.5,sun,11.5,3.574174783931916,11.293766058677367
4000.0,362.5,sun,15.0,3.685147994420329,11.293766058677367
4000.0,362.5,annual,8.0,5.186933249986747,13.90240959470515
4000.0,362.5,annual,11.5,5.283826030441841,13.90240959470515
4000.0,362.5,annual,15.0,5.406958630691402,13.90240959470515
4000.0,362.5,june16,8.0,11.332953760798366,24.952362182541453
4000.0,362.5,june16,11.5,11.483395152699591,24.952362182541453
4000.0,362.5,june16,15.0,11.673999005238828,24.952362182541453
4000.0,362.5,dec16,8.0,0.9954457226158595,5.420946250288066
4000.0,362.5,dec16,11.5,1.044988132587434,5.420946250288066
4000.0,362.5,dec16,15.0,1.1083732928231451,5.420946250288066
4000.0,362.5,annual_vesc528,8.0,1.6174616590181354,6.971812791376802
4000.0,362.5,annual_vesc528,11.5,1.677266825288031,6.971812791376802
4000.0,362.5,annual_vesc528,15.0,1.7537007462756111,6.971812791376802
4000.0,362.5,annual_vesc560,8.0,12.002374849646717,24.26426990575675
4000.0,362.5,annual_vesc560,11.5,12.137069390783909,24.26426990575675
4000.0,362.5,annual_vesc560,15.0,12.307593969384072,24.26426990575675
4000.0,365.0,sun,8.0,2.5310285239485637,9.276648061377768
4000.0,365.0,sun,11.5,2.6081160105202965,9.276648061377768
4000.0,365.0,sun,15.0,2.7063974173687457,9.276648061377768
4000.0,365.0,annual,8.0,3.925390776115717,11.505561698213489
4000.0,365.0,annual,11.5,4.011643798352669,11.505561698213489
4000.0,365.0,annual,15.0,4.121440616626038,11.505561698213489
4000.0,365.0,june16,8.0,8.819642323940872,20.848546797957248
4000.0,365.0,june16,11.5,8.955820576185124,20.848546797957248
4000.0,365.0,june16,15.0,9.128594298623726,20.848546797957248
4000.0,365.0,dec16,8.0,0.6813758211300478,4.390304222767111
4000.0,365.0,dec16,11.5,0.7237532383079259,4.390304222767111
4000.0,365.0,dec16,15.0,0.7781124623343182,4.390304222767111
4000.0,365.0,annual_vesc528,8.0,1.147817985361311,5.655138998163285
4000.0,365.0,annual_vesc528,11.5,1.199230906545824,5.655138998163285
4000.0,365.0,annual_vesc528,15.0,1.2650882027677743,5.655138998163285
4000.0,365.0,annual_vesc560,8.0,9.559317532610805,20.427008256253878
4000.0,365.0,annual_vesc560,11.5,9.681685745826092,20.427008256253878
4000.0,365.0,annual_vesc560,15.0,9.83680400791126,20.427008256253878
4000.0,367.5,sun,8.0,1.811630837260057,7.73197580417233
4000.0,367.5,sun,11.5,1.8791902700362797,7.73197580417233
4000.0,367.5,sun,15.0,1.9655080740372877,7.73197580417233
4000.0,367.5,annual,8.0,2.933889782044741,9.63529464524626
4000.0,367.5,annual,11.5,3.0101047128239693,9.63529464524626
4000.0,367.5,annual,15.0,3.1073054068614305,9.63529464524626
4000.0,367.5,june16,8.0,6.767368312684523,17.57916335467192
4000.0,367.5,june16,11.5,6.889949809780648,17.57916335467192
4000.0,367.5,june16,15.0,7.045713982299431,17.57916335467192
4000.0,367.5,dec16,8.0,0.46692880108927337,3.611518974991882
4000.0,367.5,dec16,11.5,0.5026803708720152,3.611518974991882
4000.0,367.5,dec16,15.0,0.5486753741939147,3.611518974991882
4000.0,367.5,annual_vesc528,8.0,0.8083717756299342,4.651815006728217
4000.0,367.5,annual_vesc528,11.5,0.8520367026534187,4.651815006728217
4000.0,367.5,annual_vesc528,15.0,0.9081095429710889,4.651815006728217
4000.0,367.5,annual_vesc560,8.0,7.514087564333686,17.318232276188123
4000.0,367.5,annual_vesc560,11.5,7.624699190307518,17.318232276188123
4000.0,367.5,annual_vesc560,15.0,7.765113375979577,17.318232276188123
4000.0,370.0,sun,8.0,1.2815782647122542,6.453787183710227
4000.0,370.0,sun,11.5,1.3404332192469504,6.453787183710227
4000.0,370.0,sun,15.0,1.4157677752092712,6.453787183710227
4000.0,370.0,annual,8.0,2.1682527324583347,8.071383851624459
4000.0,370.0,annual,11.5,2.235274335818853,8.071383851624459
4000.0,370.0,annual,15.0,2.320883076626071,8.071383851624459
4000.0,370.0,june16,8.0,5.123771125835358,14.819445882319409
4000.0,370.0,june16,11.5,5.233749570683741,14.819445882319409
4000.0,370.0,june16,15.0,5.373675997496944,14.819445882319409
4000.0,370.0,dec16,8.0,0.32145158016045405,2.963276859320322
4000.0,370.0,dec16,11.5,0.3512788852836682,2.963276859320322
4000.0,370.0,dec16,15.0,0.389752621027798,2.963276859320322
4000.0,370.0,annual_vesc528,8.0,0.565091839751635,3.818533770548178
4000.0,370.0,annual_vesc528,11.5,0.601845040080476,3.818533770548178
4000.0,370.0,annual_vesc528,15.0,0.6491419997680634,3.818533770548178
4000.0,370.0,annual_vesc560,8.0,5.839425963550539,14.667448415768991
4000.0,370.0,annual_vesc560,11.5,5.93913246671317,14.667448415768991
4000.0,370.0,annual_vesc560,15.0,6.065846501573107,14.667448415768991
4000.0,372.5,sun,8.0,0.8973275767827047,5.3825040247614835
4000.0,372.5,sun,11.5,0.9481459846177109,5.3825040247614835
4000.0,372.5,sun,15.0,1.0133822218465014,5.3825040247614835
4000.0,372.5,annual,8.0,1.5869353422541104,6.755651453356487
4000.0,372.5,annual,11.5,1.6454440272345061,6.755651453356487
4000.0,372.5,annual,15.0,1.720364911378368,6.755651453356487
4000.0,372.5,june16,8.0,3.834244601038613,12.49282154536264
4000.0,372.5,june16,11.5,3.9323882201667715,12.49282154536264
4000.0,372.5,june16,15.0,4.057515515604017,12.49282154536264
4000.0,372.5,dec16,8.0,0.2244446846716774,2.41392255024717
4000.0,372.5,dec16,11.5,0.24894365688875744,2.41392255024717
4000.0,372.5,dec16,15.0,0.2806709751898166,2.41392255024717
4000.0,372.5,annual_vesc528,8.0,0.3934933526119077,3.1178039126255146
4000.0,372.5,annual_vesc528,11.5,0.4240498070566922,3.1178039126255146
4000.0,372.5,annual_vesc528,15.0,0.4635032765829273,3.1178039126255146
4000.0,372.5,annual_vesc560,8.0,4.496068450333465,12.416664591141833
4000.0,372.5,annual_vesc560,11.5,4.585524983186002,12.416664591141833
4000.0,372.5,annual_vesc560,15.0,4.699426212470777,12.416664591141833
4000.0,375.0,sun,8.0,0.6260405190240831,4.586318774609164
4000.0,375.0,sun,11.5,0.6698350569954686,4.586318774609164
4000.0,375.0,sun,15.0,0.7261555129384143,4.586318774609164
4000.0,375.0,annual,8.0,1.1505207868642184,5.764156804985066
4000.0,375.0,annual,11.5,1.2015667761930442,5.764156804985066
4000.0,375.0,annual,15.0,1.2670249437850283,5.764156804985066
4000.0,375.0,june16,8.0,2.8308349646744277,10.722832196472421
4000.0,375.0,june16,11.5,2.91845613753007,10.722832196472421
4000.0,375.0,june16,15.0,3.0303052390717795,10.722832196472421
4000.0,375.0,dec16,8.0,0.15817414856636508,1.9953329054547866
4000.0,375.0,dec16,11.5,0.17814354828139586,1.9953329054547866
4000.0,375.0,dec16,15.0,0.20406643410441294,1.9953329054547866
4000.0,375.0,annual_vesc528,8.0,0.27335989106458125,2.5908319672472504
4000.0,375.0,annual_vesc528,11.5,0.2986683082485732,2.5908319672472504
4000.0,375.0,annual_vesc528,15.0,0.3314043299992398,2.5908319672472504
4000.0,375.0,annual_vesc560,8.0,3.4049146908659926,10.659850208971344
4000.0,375.0,annual_vesc560,11.5,3.485248367489834,10.659850208971344
4000.0,375.0,annual_vesc560,15.0,3.587642959796413,10.659850208971344
4000.0,377.5,sun,8.0,0.4382260505246584,3.8221285225110533
4000.0,377.5,sun,11.5,0.47543493167678397,3.8221285225110533
4000.0,377.5,sun,15.0,0.5234089425542225,3.8221285225110533
4000.0,377.5,annual,8.0,0.8276319194299115,4.822258861456381
4000.0,377.5,annual,11.5,0.8716558707912522,4.822258861456381
4000.0,377.5,annual,15.0,0.928224896665867,4.822258861456381
4000.0,377.5,june16,8.0,2.063712023363141,9.060175007135577
4000.0,377.5,june16,11.5,2.1412684412089327,9.060175007135577
4000.0,377.5,june16,15.0,2.2404397347491565,9.060175007135577
4000.0,377.5,dec16,8.0,0.11378560526941708,1.590871844722141
4000.0,377.5,dec16,11.5,0.12964973389879256,1.590871844722141
4000.0,377.5,dec16,15.0,0.1503171045863935,1.590871844722141
4000.0,377.5,annual_vesc528,8.0,0.1915889076509645,2.091480475033815
4000.0,377.5,annual_vesc528,11.5,0.21215842588466935,2.091480475033815
4000.0,377.5,annual_vesc528,15.0,0.23884146678945553,2.091480475033815
4000.0,377.5,annual_vesc560,8.0,2.5615565992920835,9.031971531647049
4000.0,377.5,annual_vesc560,11.5,2.633152986415248,9.031971531647049
4000.0,377.5,annual_vesc560,15.0,2.7245473142681083,9.031971531647049
4000.0,380.0,sun,8.0,0.3081373045291677,3.1027476402015086
4000.0,380.0,sun,11.5,0.33940174445805754,3.1027476402015086
4000.0,380.0,sun,15.0,0.3798293964910346,3.1027476402015086
4000.0,380.0,annual,8.0,0.5906025192534528,3.9433197608873503
4000.0,380.0,annual,11.5,0.6282610770361559,3.9433197608873503
4000.0,380.0,annual,15.0,0.6767617559486312,3.9433197608873503
4000.0,380.0,june16,8.0,1.486170276482668,7.5161135733380835
4000.0,380.0,june16,11.5,1.5544251235750663,7.5161135733380835
4000.0,380.0,june16,15.0,1.641873562298003,7.5161135733380835
4000.0,380.0,dec16,8.0,0.08157028533035263,1.2156146270104387
4000.0,380.0,dec16,11.5,0.09388401822520319,1.2156146270104387
4000.0,380.0,dec16,15.0,0.10999151541081353,1.2156146270104387
4000.0,380.0,annual_vesc528,8.0,0.1345156643684736,1.6341403125191722
4000.0,380.0,annual_vesc528,11.5,0.15100118971740303,1.6341403125191722
4000.0,380.0,annual_vesc528,15.0,0.17245421292369517,1.6341403125191722
4000.0,380.0,annual_vesc560,8.0,1.8952001795971376,7.51117971667281
4000.0,380.0,annual_vesc560,11.5,1.958708634799821,7.51117971667281
4000.0,380.0,annual_vesc560,15.0,2.0399156590154335,7.51117971667281
4000.0,382.5,sun,8.0,0.22006385684540344,2.5583901551325345
4000.0,382.5,sun,11.5,0.24607979956199655,2.5583901551325345
4000.0,382.5,sun,15.0,0.2797916029107864,2.5583901551325345
4000.0,382.5,annual,8.0,0.42132309952892144,3.2807714679543993
4000.0,382.5,annual,11.5,0.45333412733049133,3.2807714679543993
4000.0,382.5,annual,15.0,0.4946243067840845,3.2807714679543993
4000.0,382.5,june16,8.0,1.065240984330083,6.357101250313191
4000.0,382.5,june16,11.5,1.1250616118912884,6.357101250313191
4000.0,382.5,june16,15.0,1.2018121874873076,6.357101250313191
4000.0,382.5,dec16,8.0,0.057218156818866425,0.9286640548141332
4000.0,382.5,dec16,11.5,0.06655722545281187,0.9286640548141332
4000.0,382.5,dec16,15.0,0.07880909238932968,0.9286640548141332
4000.0,382.5,annual_vesc528,8.0,0.09491320839010917,1.2916846636006534
4000.0,382.5,annual_vesc528,11.5,0.10797748673266176,1.2916846636006534
4000.0,382.5,annual_vesc528,15.0,0.12500940425380494,1.2916846636006534
4000.0,382.5,annual_vesc560,8.0,1.3993779418816623,6.36738091106928
4000.0,382.5,annual_vesc560,11.5,1.4555385920046737,6.36738091106928
4000.0,382.5,annual_vesc560,15.0,1.527432681560115,6.36738091106928
4000.0,385.0,sun,8.0,0.16042562834008076,2.1412991681074898
4000.0,385.0,sun,11.5,0.1816450670545483,2.1412991681074898
4000.0,385.0,sun,15.0,0.20927739122614075,2.1412991681074898
4000.0,385.0,annual,8.0,0.3000247403560849,2.7781114101209106
4000.0,385.0,annual,11.5,0.3268464670055092,2.7781114101209106
4000.0,385.0,annual,15.0,0.3615790626053412,2.7781114101209106
4000.0,385.0,june16,8.0,0.7565005368743097,5.484901296479771
4000.0,385.0,june16,11.5,0.8083820444672085,5.484901296479771
4000.0,385.0,june16,15.0,0.8751679906347855,5.484901296479771
4000.0,385.0,dec16,8.0,0.03944352967471982,0.7081645335086987
4000.0,385.0,dec16,11.5,0.04623254588260271,0.7081645335086987
4000.0,385.0,dec16,15.0,0.05521209934852222,0.7081645335086987
4000.0,385.0,annual_vesc528,8.0,0.06787940447637578,1.0337383871185217
4000.0,385.0,annual_vesc528,11.5,0.07798251994206022,1.0337383871185217
4000.0,385.0,annual_vesc528,15.0,0.09122909003238659,1.0337383871185217
4000.0,385.0,annual_vesc560,8.0,1.0133771486912497,5.492112271432031
4000.0,385.0,annual_vesc560,11.5,1.062606137130887,5.492112271432031
4000.0,385.0,annual_vesc560,15.0,1.125807710304149,5.492112271432031
4000.0,387.5,sun,8.0,0.11679276479128249,1.725861831508358
4000.0,387.5,sun,11.5,0.1338130383764116,1.725861831508358
4000.0,387.5,sun,15.0,0.1560632028517356,1.725861831508358
4000.0,387.5,annual,8.0,0.2128287343451851,2.2852102009238977
4000.0,387.5,annual,11.5,0.23507725341010424,2.2852102009238977
4000.0,387.5,annual,15.0,0.26397193707616573,2.2852102009238977
4000.0,387.5,june16,8.0,0.5345852790359167,4.627818296635902
4000.0,387.5,june16,11.5,0.5792638815583373,4.627818296635902
4000.0,387.5,june16,15.0,0.636926032516549,4.627818296635902
4000.0,387.5,dec16,8.0,0.025255034835308825,0.5059071552746087
4000.0,387.5,dec16,11.5,0.02999740901025686,0.5059071552746087
4000.0,387.5,dec16,15.0,0.03631396264369947,0.5059071552746087
4000.0,387.5,annual_vesc528,8.0,0.047591212147404915,0.7918812695595043
4000.0,387.5,annual_vesc528,11.5,0.05524718691541994,0.7918812695595043
4000.0,387.5,annual_vesc528,15.0,0.06533153550243198,0.7918812695595043
4000.0,387.5,annual_vesc560,8.0,0.7178779396531682,4.636884038942277
4000.0,387.5,annual_vesc560,11.5,0.7608010521896453,4.636884038942277
4000.0,387.5,annual_vesc560,15.0,0.8160236427976316,4.636884038942277
4000.0,390.0,sun,8.0,0.0855261892471485,1.33846174637967
4000.0,390.0,sun,11.5,0.09893403732432933,1.33846174637967
4000.0,390.0,sun,15.0,0.11654315746834544,1.33846174637967
4000.0,390.0,annual,8.0,0.1525873044994544,1.827236295369984
4000.0,390.0,annual,11.5,0.17086663325469917,1.827236295369984
4000.0,390.0,annual,15.0,0.19468748146521353,1.827236295369984
4000.0,390.0,june16,8.0,0.38245459490043093,3.8180971137685398
4000.0,390.0,june16,11.5,0.42065947531112685,3.8180971137685398
4000.0,390.0,june16,15.0,0.47011392448390704,3.8180971137685398
4000.0,390.0,dec16,8.0,0.015404942133470654,0.3384534403265884
4000.0,390.0,dec16,11.5,0.01857894592482834,0.3384534403265884
4000.0,390.0,dec16,15.0,0.022848744910984473,0.3384534403265884
4000.0,390.0,annual_vesc528,8.0,0.03323556711736472,0.5815506829321955
4000.0,390.0,annual_vesc528,11.5,0.038925876936832436,0.5815506829321955
4000.0,390.0,annual_vesc528,15.0,0.04646181915118433,0.5815506829321955
4000.0,390.0,annual_vesc560,8.0,0.5138702375543769,3.8463166552496872
4000.0,390.0,annual_vesc560,11.5,0.551107068183229,3.8463166552496872
4000.0,390.0,annual_vesc560,15.0,0.5991298255044393,3.8463166552496872
4000.0,392.5,sun,8.0,0.06141055602769195,1.0408858167468629
4000.0,392.5,sun,11.5,0.07170812210771299,1.0408858167468629
4000.0,392.5,sun,15.0,0.08529658748392663,1.0408858167468629
4000.0,392.5,annual,8.0,0.10984026615975079,1.4810832482851408
4000.0,392.5,annual,11.5,0.12465958678245133,1.4810832482851408
4000.0,392.5,annual,15.0,0.1440334949191529,1.4810832482851408
4000.0,392.5,june16,8.0,0.27639748224448457,3.204793135413695
4000.0,392.5,june16,11.5,0.3087299693536594,3.204793135413695
4000.0,392.5,june16,15.0,0.3507071489792104,3.204793135413695
4000.0,392.5,dec16,8.0,0.008502660418924154,0.22148993535675612
4000.0,392.5,dec16,11.5,0.010508929814591162,0.22148993535675612
4000.0,392.5,dec16,15.0,0.013236978142891275,0.22148993535675612
4000.0,392.5,annual_vesc528,8.0,0.022452893688846124,0.42739576387767214
4000.0,392.5,annual_vesc528,11.5,0.02656909710584928,0.42739576387767214
4000.0,392.5,annual_vesc528,15.0,0.03204815278276363,0.42739576387767214
4000.0,392.5,annual_vesc560,8.0,0.3637215040517797,3.247235109896296
4000.0,392.5,annual_vesc560,11.5,0.3957801925574512,3.247235109896296
4000.0,392.5,annual_vesc560,15.0,0.4372216300700449,3.247235109896296
4000.0,395.0,sun,8.0,0.042260768184096756,0.7868511270477266
4000.0,395.0,sun,11.5,0.04990393283911668,0.7868511270477266
4000.0,395.0,sun,15.0,0.06005191151193357,0.7868511270477266
4000.0,395.0,annual,8.0,0.0790420608439872,1.185768954229485
4000.0,395.0,annual,11.5,0.09085440098699944,1.185768954229485
4000.0,395.0,annual,15.0,0.10635297039979098,1.185768954229485
4000.0,395.0,june16,8.0,0.20200919729845312,2.6693871355288685
4000.0,395.0,june16,11.5,0.22900074323684586,2.6693871355288685
4000.0,395.0,june16,15.0,0.26415488954902233,2.6693871355288685
4000.0,395.0,dec16,8.0,0.004080728051582561,0.13690395891062626
4000.0,395.0,dec16,11.5,0.0052752008318721535,0.13690395891062626
4000.0,395.0,dec16,15.0,0.00691588809893975,0.13690395891062626
4000.0,395.0,annual_vesc528,8.0,0.014403417800964097,0.3047737601689107
4000.0,395.0,annual_vesc528,11.5,0.017271948992387105,0.3047737601689107
4000.0,395.0,annual_vesc528,15.0,0.021119465411404637,0.3047737601689107
