vmin_kms,eta_std_june16,eta_std_annual,eta_vesc500_june16,eta_vesc500_annual,eta_vesc528_june16,eta_vesc528_annual,eta_vesc560_june16,eta_vesc560_annual,eta_vesc600_june16,eta_vesc600_annual,eta_v0_220_june16,eta_v0_220_annual,eta_v0_250_june16,eta_v0_250_annual,eta_king1_june16,eta_king1_annual,eta_king2_june16,eta_king2_annual,eta_king3_june16,eta_king3_annual,eta_shmpp_june16,eta_shmpp_annual,eta_shmpp_iso_june16,eta_shmpp_iso_annual,eta_shmpp_evans_june16,eta_shmpp_evans_annual,eta_env_low_june16,eta_env_low_annual,eta_env_high_june16,eta_env_high_annual,eta_std_dec16,eta_std_wimpydd_june16,eta_std_wimpydd_annual
5.335000e+02,1.978040e-04,1.749022e-04,1.855904e-04,1.623464e-04,1.941381e-04,1.711211e-04,2.007429e-04,1.779418e-04,2.056465e-04,1.830331e-04,1.280544e-04,1.104785e-04,2.482766e-04,2.224733e-04,1.767809e-04,1.539064e-04,4.182006e-05,3.238187e-05,1.010057e-05,6.991183e-06,1.797546e-04,1.589870e-04,2.432599e-04,2.195358e-04,1.565923e-04,1.371841e-04,2.523367e-06,1.607156e-06,2.590683e-04,2.337268e-04,1.524638e-04,1.984324e-04,1.754806e-04
5.340000e+02,1.965524e-04,1.737503e-04,1.843484e-04,1.612075e-04,1.928890e-04,1.699727e-04,1.994896e-04,1.767874e-04,2.043909e-04,1.818753e-04,1.271024e-04,1.096252e-04,2.468536e-04,2.211448e-04,1.755661e-04,1.527984e-04,4.134108e-05,3.199559e-05,9.937010e-06,6.873673e-06,1.785556e-04,1.578861e-04,2.419021e-04,2.182631e-04,1.554771e-04,1.361683e-04,2.472380e-06,1.573434e-06,2.576430e-04,2.323933e-04,1.514121e-04,1.971777e-04,1.743257e-04
5.345000e+02,1.953068e-04,1.726042e-04,1.831125e-04,1.600745e-04,1.916459e-04,1.688301e-04,1.982423e-04,1.756388e-04,2.031413e-04,1.807232e-04,1.261560e-04,1.087772e-04,2.454367e-04,2.198221e-04,1.743574e-04,1.516963e-04,4.086679e-05,3.161328e-05,9.775824e-06,6.757943e-06,1.773625e-04,1.567910e-04,2.405499e-04,2.169959e-04,1.543679e-04,1.351582e-04,2.422331e-06,1.540358e-06,2.562237e-04,2.310656e-04,1.503661e-04,1.959291e-04,1.731767e-04
5.350000e+02,1.940673e-04,1.714639e-04,1.818826e-04,1.589475e-04,1.904088e-04,1.676933e-04,1.970009e-04,1.744961e-04,2.018976e-04,1.795769e-04,1.252153e-04,1.079346e-04,2.440257e-04,2.185053e-04,1.731550e-04,1.506003e-04,4.039714e-05,3.123490e-05,9.616980e-06,6.643971e-06,1.761754e-04,1.557016e-04,2.392034e-04,2.157342e-04,1.532646e-04,1.341539e-04,2.373204e-06,1.507917e-06,2.548102e-04,2.297437e-04,1.493257e-04,1.946866e-04,1.720335e-04
5.355000e+02,1.928337e-04,1.703294e-04,1.806589e-04,1.578263e-04,1.891778e-04,1.665624e-04,1.957655e-04,1.733590e-04,2.006598e-04,1.784364e-04,1.242802e-04,1.070972e-04,2.426207e-04,2.171944e-04,1.719587e-04,1.495102e-04,3.993209e-05,3.086041e-05,9.460448e-06,6.531731e-06,1.749942e-04,1.546179e-04,2.378626e-04,2.144781e-04,1.521673e-04,1.331552e-04,2.324985e-06,1.476101e-06,2.534025e-04,2.284275e-04,1.482908e-04,1.934500e-04,1.708962e-04
5.360000e+02,1.916061e-04,1.692007e-04,1.794412e-04,1.567110e-04,1.879528e-04,1.654373e-04,1.945361e-04,1.722278e-04,1.994280e-04,1.773015e-04,1.233507e-04,1.062651e-04,2.412215e-04,2.158893e-04,1.707686e-04,1.484260e-04,3.947161e-05,3.048978e-05,9.306200e-06,6.421202e-06,1.738190e-04,1.535400e-04,2.365273e-04,2.132275e-04,1.510759e-04,1.321622e-04,2.277657e-06,1.444899e-06,2.520007e-04,2.271171e-04,1.472615e-04,1.922194e-04,1.697646e-04
5.365000e+02,1.903844e-04,1.680778e-04,1.782296e-04,1.556016e-04,1.867338e-04,1.643180e-04,1.933126e-04,1.711022e-04,1.982020e-04,1.761724e-04,1.224268e-04,1.054382e-04,2.398283e-04,2.145900e-04,1.695847e-04,1.473477e-04,3.901567e-05,3.012299e-05,9.154206e-06,6.312361e-06,1.726497e-04,1.524677e-04,2.351977e-04,2.119823e-04,1.499904e-04,1.311748e-04,2.231207e-06,1.414300e-06,2.506047e-04,2.258124e-04,1.462378e-04,1.909947e-04,1.686388e-04
5.370000e+02,1.891687e-04,1.669606e-04,1.770241e-04,1.544980e-04,1.855207e-04,1.632044e-04,1.920950e-04,1.699824e-04,1.969819e-04,1.750490e-04,1.215084e-04,1.046165e-04,2.384410e-04,2.132966e-04,1.684069e-04,1.462754e-04,3.856423e-05,2.976000e-05,9.004439e-06,6.205184e-06,1.714864e-04,1.514011e-04,2.338737e-04,2.107427e-04,1.489109e-04,1.301931e-04,2.185620e-06,1.384293e-06,2.492145e-04,2.245134e-04,1.452196e-04,1.897760e-04,1.675187e-04
5.375000e+02,1.879588e-04,1.658491e-04,1.758245e-04,1.534002e-04,1.843136e-04,1.620966e-04,1.908833e-04,1.688683e-04,1.957677e-04,1.739312e-04,1.205956e-04,1.038000e-04,2.370596e-04,2.120089e-04,1.672351e-04,1.452089e-04,3.811726e-05,2.940078e-05,8.856869e-06,6.099650e-06,1.703289e-04,1.503401e-04,2.325552e-04,2.095085e-04,1.478372e-04,1.292169e-04,2.140881e-06,1.354868e-06,2.478302e-04,2.232202e-04,1.442068e-04,1.885633e-04,1.664043e-04
5.380000e+02,1.867549e-04,1.647433e-04,1.746310e-04,1.523083e-04,1.831124e-04,1.609945e-04,1.896775e-04,1.677599e-04,1.945593e-04,1.728190e-04,1.196883e-04,1.029887e-04,2.356841e-04,2.107270e-04,1.660695e-04,1.441483e-04,3.767471e-05,2.904529e-05,8.711469e-06,5.995736e-06,1.691772e-04,1.492847e-04,2.312424e-04,2.082798e-04,1.467693e-04,1.282464e-04,2.096977e-06,1.326015e-06,2.464516e-04,2.219326e-04,1.431996e-04,1.873564e-04,1.652957e-04
5.385000e+02,1.855569e-04,1.636432e-04,1.734434e-04,1.512221e-04,1.819171e-04,1.598981e-04,1.884775e-04,1.666571e-04,1.933568e-04,1.717125e-04,1.187865e-04,1.021825e-04,2.343144e-04,2.094509e-04,1.649099e-04,1.430935e-04,3.723655e-05,2.869350e-05,8.568211e-06,5.893420e-06,1.680315e-04,1.482350e-04,2.299350e-04,2.070565e-04,1.457073e-04,1.272814e-04,2.053894e-06,1.297725e-06,2.450788e-04,2.206508e-04,1.421979e-04,1.861554e-04,1.641928e-04
5.390000e+02,1.843647e-04,1.625488e-04,1.722618e-04,1.501416e-04,1.807277e-04,1.588074e-04,1.872834e-04,1.655600e-04,1.921600e-04,1.706116e-04,1.178901e-04,1.013814e-04,2.329506e-04,2.081805e-04,1.637563e-04,1.420446e-04,3.680276e-05,2.834539e-05,8.427067e-06,5.792682e-06,1.668915e-04,1.471909e-04,2.286333e-04,2.058387e-04,1.446511e-04,1.263220e-04,2.011617e-06,1.269986e-06,2.437117e-04,2.193746e-04,1.412015e-04,1.849603e-04,1.630955e-04
5.395000e+02,1.831784e-04,1.614600e-04,1.710862e-04,1.490669e-04,1.795442e-04,1.577224e-04,1.860951e-04,1.644685e-04,1.909691e-04,1.695163e-04,1.169992e-04,1.005855e-04,2.315926e-04,2.069158e-04,1.626088e-04,1.410014e-04,3.637328e-05,2.800092e-05,8.288011e-06,5.693499e-06,1.657574e-04,1.461523e-04,2.273370e-04,2.046262e-04,1.436007e-04,1.253681e-04,1.970133e-06,1.242790e-06,2.423505e-04,2.181040e-04,1.402107e-04,1.837711e-04,1.620039e-04
5.400000e+02,1.819980e-04,1.603768e-04,1.699165e-04,1.479980e-04,1.783666e-04,1.566431e-04,1.849127e-04,1.633826e-04,1.897839e-04,1.684266e-04,1.161137e-04,9.979454e-05,2.302404e-04,2.056569e-04,1.614673e-04,1.399641e-04,3.594810e-05,2.766005e-05,8.151016e-06,5.595851e-06,1.646291e-04,1.451193e-04,2.260463e-04,2.034192e-04,1.425561e-04,1.244197e-04,1.929429e-06,1.216126e-06,2.409949e-04,2.168391e-04,1.392252e-04,1.825877e-04,1.609179e-04
5.405000e+02,1.808233e-04,1.592993e-04,1.687527e-04,1.469347e-04,1.771948e-04,1.555694e-04,1.837360e-04,1.623023e-04,1.886045e-04,1.673424e-04,1.152336e-04,9.900866e-05,2.288941e-04,2.044037e-04,1.603318e-04,1.389325e-04,3.552717e-05,2.732277e-05,8.016054e-06,5.499716e-06,1.635065e-04,1.440918e-04,2.247610e-04,2.022175e-04,1.415173e-04,1.234768e-04,1.889492e-06,1.189986e-06,2.396451e-04,2.155798e-04,1.382451e-04,1.814101e-04,1.598376e-04
5.410000e+02,1.796544e-04,1.582273e-04,1.675948e-04,1.458772e-04,1.760288e-04,1.545013e-04,1.825651e-04,1.612276e-04,1.874308e-04,1.662637e-04,1.143589e-04,9.822780e-05,2.275535e-04,2.031562e-04,1.592023e-04,1.379066e-04,3.511046e-05,2.698904e-05,7.883101e-06,5.405074e-06,1.623898e-04,1.430699e-04,2.234813e-04,2.010212e-04,1.404842e-04,1.225394e-04,1.850309e-06,1.164361e-06,2.383010e-04,2.143261e-04,1.372704e-04,1.802384e-04,1.587628e-04
5.415000e+02,1.784913e-04,1.571609e-04,1.664428e-04,1.448253e-04,1.748686e-04,1.534388e-04,1.813999e-04,1.601584e-04,1.862629e-04,1.651906e-04,1.134895e-04,9.745194e-05,2.262188e-04,2.019143e-04,1.580787e-04,1.368865e-04,3.469794e-05,2.665882e-05,7.752129e-06,5.311905e-06,1.612787e-04,1.420534e-04,2.222070e-04,1.998302e-04,1.394568e-04,1.216074e-04,1.811867e-06,1.139240e-06,2.369626e-04,2.130780e-04,1.363010e-04,1.790724e-04,1.576937e-04
5.420000e+02,1.773340e-04,1.561001e-04,1.652966e-04,1.437790e-04,1.737143e-04,1.523819e-04,1.802405e-04,1.590947e-04,1.851006e-04,1.641230e-04,1.126255e-04,9.668105e-05,2.248898e-04,2.006781e-04,1.569611e-04,1.358720e-04,3.428957e-05,2.633209e-05,7.623114e-06,5.220188e-06,1.601734e-04,1.410424e-04,2.209382e-04,1.986446e-04,1.384351e-04,1.206808e-04,1.774154e-06,1.114615e-06,2.356299e-04,2.118355e-04,1.353369e-04,1.779122e-04,1.566301e-04
5.425000e+02,1.761824e-04,1.550448e-04,1.641563e-04,1.427384e-04,1.725656e-04,1.513305e-04,1.790868e-04,1.580366e-04,1.839441e-04,1.630608e-04,1.117667e-04,9.591511e-05,2.235665e-04,1.994476e-04,1.558493e-04,1.348633e-04,3.388533e-05,2.600882e-05,7.496029e-06,5.129903e-06,1.590738e-04,1.400369e-04,2.196748e-04,1.974642e-04,1.374191e-04,1.197597e-04,1.737156e-06,1.090478e-06,2.343028e-04,2.105985e-04,1.343782e-04,1.767578e-04,1.555720e-04
5.430000e+02,1.750366e-04,1.539950e-04,1.630218e-04,1.417033e-04,1.714228e-04,1.502847e-04,1.779388e-04,1.569839e-04,1.827932e-04,1.620041e-04,1.109132e-04,9.515410e-05,2.222490e-04,1.982227e-04,1.547435e-04,1.338602e-04,3.348516e-05,2.568898e-05,7.370850e-06,5.041031e-06,1.579798e-04,1.390369e-04,2.184168e-04,1.962892e-04,1.364088e-04,1.188440e-04,1.700863e-06,1.066819e-06,2.329814e-04,2.093671e-04,1.334247e-04,1.756090e-04,1.545195e-04
5.435000e+02,1.738964e-04,1.529508e-04,1.618931e-04,1.406739e-04,1.702857e-04,1.492444e-04,1.767966e-04,1.559368e-04,1.816479e-04,1.609529e-04,1.100650e-04,9.439799e-05,2.209373e-04,1.970034e-04,1.536435e-04,1.328627e-04,3.308905e-05,2.537253e-05,7.247551e-06,4.953552e-06,1.568916e-04,1.380422e-04,2.171643e-04,1.951195e-04,1.354041e-04,1.179336e-04,1.665261e-06,1.043630e-06,2.316657e-04,2.081413e-04,1.324765e-04,1.744660e-04,1.534724e-04
5.440000e+02,1.727620e-04,1.519119e-04,1.607702e-04,1.396501e-04,1.691543e-04,1.482096e-04,1.756599e-04,1.548950e-04,1.805083e-04,1.599070e-04,1.092220e-04,9.364676e-05,2.196312e-04,1.957897e-04,1.525494e-04,1.318709e-04,3.269696e-05,2.505945e-05,7.126108e-06,4.867447e-06,1.558090e-04,1.370530e-04,2.159172e-04,1.939550e-04,1.344051e-04,1.170286e-04,1.630340e-06,1.020902e-06,2.303556e-04,2.069209e-04,1.315336e-04,1.733287e-04,1.524309e-04
5.445000e+02,1.716332e-04,1.508786e-04,1.596531e-04,1.386318e-04,1.680286e-04,1.471803e-04,1.745290e-04,1.538588e-04,1.793743e-04,1.588666e-04,1.083843e-04,9.290039e-05,2.183309e-04,1.945816e-04,1.514612e-04,1.308846e-04,3.230886e-05,2.474971e-05,7.006496e-06,4.782697e-06,1.547320e-04,1.360691e-04,2.146754e-04,1.927958e-04,1.334117e-04,1.161290e-04,1.596087e-06,9.986279e-07,2.290511e-04,2.057061e-04,1.305959e-04,1.721971e-04,1.513948e-04
5.450000e+02,1.705101e-04,1.498507e-04,1.585417e-04,1.376190e-04,1.669086e-04,1.461565e-04,1.734036e-04,1.528279e-04,1.782460e-04,1.578316e-04,1.075517e-04,9.215885e-05,2.170362e-04,1.933790e-04,1.503787e-04,1.299040e-04,3.192471e-05,2.444328e-05,6.888692e-06,4.699283e-06,1.536606e-04,1.350907e-04,2.134390e-04,1.916418e-04,1.324238e-04,1.152346e-04,1.562491e-06,9.767987e-07,2.277522e-04,2.044967e-04,1.296634e-04,1.710712e-04,1.503642e-04
5.455000e+02,1.693926e-04,1.488282e-04,1.574361e-04,1.366117e-04,1.657943e-04,1.451381e-04,1.722839e-04,1.518025e-04,1.771232e-04,1.568019e-04,1.067242e-04,9.142212e-05,2.157472e-04,1.921821e-04,1.493021e-04,1.289289e-04,3.154448e-05,2.414013e-05,6.772671e-06,4.617187e-06,1.525949e-04,1.341176e-04,2.122080e-04,1.904930e-04,1.314416e-04,1.143456e-04,1.529540e-06,9.554065e-07,2.264590e-04,2.032929e-04,1.287360e-04,1.699509e-04,1.493390e-04
5.460000e+02,1.682807e-04,1.478111e-04,1.563362e-04,1.356100e-04,1.646856e-04,1.441252e-04,1.711698e-04,1.507824e-04,1.760059e-04,1.557776e-04,1.059019e-04,9.069017e-05,2.144639e-04,1.909906e-04,1.482313e-04,1.279593e-04,3.116814e-05,2.384023e-05,6.658411e-06,4.536390e-06,1.515347e-04,1.331498e-04,2.109823e-04,1.893495e-04,1.304649e-04,1.134618e-04,1.497224e-06,9.344434e-07,2.251713e-04,2.020944e-04,1.278139e-04,1.688362e-04,1.483192e-04
5.465000e+02,1.671745e-04,1.467994e-04,1.552419e-04,1.346137e-04,1.635825e-04,1.431176e-04,1.700612e-04,1.497677e-04,1.748942e-04,1.547586e-04,1.050848e-04,8.996299e-05,2.131862e-04,1.898047e-04,1.471662e-04,1.269953e-04,3.079566e-05,2.354356e-05,6.545886e-06,4.456873e-06,1.504800e-04,1.321873e-04,2.097620e-04,1.882111e-04,1.294937e-04,1.125833e-04,1.465531e-06,9.139016e-07,2.238891e-04,2.009015e-04,1.268969e-04,1.677271e-04,1.473048e-04
5.470000e+02,1.660738e-04,1.457931e-04,1.541534e-04,1.336229e-04,1.624851e-04,1.421155e-04,1.689583e-04,1.487583e-04,1.737881e-04,1.537449e-04,1.042727e-04,8.924055e-05,2.119142e-04,1.886243e-04,1.461068e-04,1.260368e-04,3.042700e-05,2.325008e-05,6.435076e-06,4.378620e-06,1.494310e-04,1.312302e-04,2.085469e-04,1.870779e-04,1.285280e-04,1.117100e-04,1.434451e-06,8.937736e-07,2.226125e-04,1.997139e-04,1.259850e-04,1.666237e-04,1.462958e-04
5.475000e+02,1.649787e-04,1.447921e-04,1.530705e-04,1.326375e-04,1.613932e-04,1.411187e-04,1.678608e-04,1.477543e-04,1.726874e-04,1.527365e-04,1.034657e-04,8.852283e-05,2.106478e-04,1.874494e-04,1.450532e-04,1.250837e-04,3.006214e-05,2.295976e-05,6.325955e-06,4.301611e-06,1.483874e-04,1.302783e-04,2.073372e-04,1.859499e-04,1.275679e-04,1.108420e-04,1.403973e-06,8.740516e-07,2.213415e-04,1.985318e-04,1.250783e-04,1.655258e-04,1.452922e-04
5.480000e+02,1.638891e-04,1.437964e-04,1.519933e-04,1.316575e-04,1.603069e-04,1.401273e-04,1.667689e-04,1.467556e-04,1.715923e-04,1.517334e-04,1.026637e-04,8.780981e-05,2.093870e-04,1.862800e-04,1.440053e-04,1.241361e-04,2.970103e-05,2.267258e-05,6.218503e-06,4.225831e-06,1.473494e-04,1.293317e-04,2.061327e-04,1.848271e-04,1.266132e-04,1.099791e-04,1.374087e-06,8.547284e-07,2.200760e-04,1.973551e-04,1.241766e-04,1.644335e-04,1.442938e-04
5.485000e+02,1.628051e-04,1.428061e-04,1.509217e-04,1.306830e-04,1.592262e-04,1.391412e-04,1.656825e-04,1.457621e-04,1.705026e-04,1.507356e-04,1.018668e-04,8.710145e-05,2.081317e-04,1.851160e-04,1.429631e-04,1.231940e-04,2.934366e-05,2.238852e-05,6.112697e-06,4.151261e-06,1.463168e-04,1.283903e-04,2.049336e-04,1.837093e-04,1.256640e-04,1.091214e-04,1.344782e-06,8.357967e-07,2.188160e-04,1.961837e-04,1.232800e-04,1.633467e-04,1.433008e-04
5.490000e+02,1.617266e-04,1.418210e-04,1.498557e-04,1.297138e-04,1.581510e-04,1.381604e-04,1.646016e-04,1.447739e-04,1.694184e-04,1.497430e-04,1.010749e-04,8.639775e-05,2.068821e-04,1.839575e-04,1.419266e-04,1.222573e-04,2.898999e-05,2.210753e-05,6.008514e-06,4.077884e-06,1.452897e-04,1.274542e-04,2.037396e-04,1.825967e-04,1.247202e-04,1.082689e-04,1.316048e-06,8.172492e-07,2.175614e-04,1.950178e-04,1.223885e-04,1.622654e-04,1.423131e-04
5.495000e+02,1.606536e-04,1.408413e-04,1.487953e-04,1.287499e-04,1.570814e-04,1.371849e-04,1.635262e-04,1.437910e-04,1.683396e-04,1.487556e-04,1.002879e-04,8.569868e-05,2.056380e-04,1.828044e-04,1.408957e-04,1.213260e-04,2.863998e-05,2.182960e-05,5.905933e-06,4.005683e-06,1.442681e-04,1.265232e-04,2.025509e-04,1.814892e-04,1.237819e-04,1.074216e-04,1.287874e-06,7.990789e-07,2.163124e-04,1.938572e-04,1.215019e-04,1.611896e-04,1.413307e-04
5.500000e+02,1.595861e-04,1.398667e-04,1.477404e-04,1.277915e-04,1.560172e-04,1.362148e-04,1.624563e-04,1.428133e-04,1.672663e-04,1.477734e-04,9.950593e-05,8.500420e-05,2.043995e-04,1.816567e-04,1.398705e-04,1.204000e-04,2.829361e-05,2.155469e-05,5.804932e-06,3.934642e-06,1.432519e-04,1.255975e-04,2.013675e-04,1.803868e-04,1.228489e-04,1.065794e-04,1.260252e-06,7.812789e-07,2.150689e-04,1.927019e-04,1.206204e-04,1.601194e-04,1.403536e-04
5.505000e+02,1.585240e-04,1.388974e-04,1.466912e-04,1.268383e-04,1.549586e-04,1.352498e-04,1.613917e-04,1.418409e-04,1.661983e-04,1.467964e-04,9.872887e-05,8.431431e-05,2.031665e-04,1.805145e-04,1.388508e-04,1.194794e-04,2.795085e-05,2.128279e-05,5.705490e-06,3.864744e-06,1.422412e-04,1.246769e-04,2.001892e-04,1.792894e-04,1.219214e-04,1.057422e-04,1.233172e-06,7.638423e-07,2.138308e-04,1.915519e-04,1.197439e-04,1.590546e-04,1.393816e-04
5.510000e+02,1.574674e-04,1.379333e-04,1.456474e-04,1.258905e-04,1.539054e-04,1.342901e-04,1.603326e-04,1.408736e-04,1.651358e-04,1.458246e-04,9.795673e-05,8.362898e-05,2.019391e-04,1.793776e-04,1.378368e-04,1.185642e-04,2.761166e-05,2.101386e-05,5.607586e-06,3.795973e-06,1.412358e-04,1.237615e-04,1.990162e-04,1.781971e-04,1.209992e-04,1.049102e-04,1.206623e-06,7.467624e-07,2.125981e-04,1.904073e-04,1.188724e-04,1.579952e-04,1.384150e-04
5.515000e+02,1.564161e-04,1.369745e-04,1.446092e-04,1.249479e-04,1.528577e-04,1.333357e-04,1.592789e-04,1.399115e-04,1.640786e-04,1.448579e-04,9.718948e-05,8.294819e-05,2.007171e-04,1.782461e-04,1.368283e-04,1.176543e-04,2.727602e-05,2.074787e-05,5.511198e-06,3.728313e-06,1.402358e-04,1.228513e-04,1.978483e-04,1.771098e-04,1.200824e-04,1.040833e-04,1.180597e-06,7.300326e-07,2.113709e-04,1.892680e-04,1.180058e-04,1.569413e-04,1.374535e-04
5.520000e+02,1.553704e-04,1.360208e-04,1.435765e-04,1.240106e-04,1.518154e-04,1.323864e-04,1.582306e-04,1.389546e-04,1.630268e-04,1.438963e-04,9.642709e-05,8.227191e-05,1.995007e-04,1.771200e-04,1.358254e-04,1.167497e-04,2.694389e-05,2.048480e-05,5.416307e-06,3.661747e-06,1.392412e-04,1.219461e-04,1.966857e-04,1.760276e-04,1.191709e-04,1.032614e-04,1.155084e-06,7.136464e-07,2.101491e-04,1.881339e-04,1.171442e-04,1.558928e-04,1.364972e-04
5.525000e+02,1.543299e-04,1.350722e-04,1.425492e-04,1.230786e-04,1.507785e-04,1.314423e-04,1.571877e-04,1.380028e-04,1.619803e-04,1.429398e-04,9.566955e-05,8.160013e-05,1.982897e-04,1.759992e-04,1.348281e-04,1.158504e-04,2.661525e-05,2.022463e-05,5.322891e-06,3.596261e-06,1.382519e-04,1.210461e-04,1.955281e-04,1.749504e-04,1.182647e-04,1.024445e-04,1.130075e-06,6.975975e-07,2.089327e-04,1.870051e-04,1.162875e-04,1.548497e-04,1.355461e-04
5.530000e+02,1.532949e-04,1.341288e-04,1.415274e-04,1.221517e-04,1.497470e-04,1.305034e-04,1.561501e-04,1.370561e-04,1.609391e-04,1.419885e-04,9.491683e-05,8.093281e-05,1.970842e-04,1.748838e-04,1.338362e-04,1.149563e-04,2.629006e-05,1.996732e-05,5.230931e-06,3.531838e-06,1.372680e-04,1.201511e-04,1.943757e-04,1.738781e-04,1.173639e-04,1.016326e-04,1.105561e-06,6.818794e-07,2.077217e-04,1.858816e-04,1.154356e-04,1.538120e-04,1.346001e-04
5.535000e+02,1.522652e-04,1.331905e-04,1.405111e-04,1.212301e-04,1.487209e-04,1.295697e-04,1.551178e-04,1.361145e-04,1.599033e-04,1.410422e-04,9.416891e-05,8.026994e-05,1.958842e-04,1.737736e-04,1.328499e-04,1.140675e-04,2.596830e-05,1.971285e-05,5.140406e-06,3.468463e-06,1.362894e-04,1.192612e-04,1.932285e-04,1.728109e-04,1.164683e-04,1.008257e-04,1.081534e-06,6.664861e-07,2.065160e-04,1.847633e-04,1.145887e-04,1.527796e-04,1.336592e-04
5.540000e+02,1.512409e-04,1.322574e-04,1.395002e-04,1.203137e-04,1.477001e-04,1.286410e-04,1.540909e-04,1.351780e-04,1.588727e-04,1.401010e-04,9.342577e-05,7.961150e-05,1.946896e-04,1.726688e-04,1.318690e-04,1.131839e-04,2.564993e-05,1.946120e-05,5.051298e-06,3.406121e-06,1.353161e-04,1.183764e-04,1.920863e-04,1.717486e-04,1.155779e-04,1.000238e-04,1.057984e-06,6.514115e-07,2.053157e-04,1.836502e-04,1.137466e-04,1.517526e-04,1.327235e-04
5.545000e+02,1.502219e-04,1.313293e-04,1.384947e-04,1.194025e-04,1.466848e-04,1.277175e-04,1.530693e-04,1.342466e-04,1.578474e-04,1.391647e-04,9.268739e-05,7.895745e-05,1.935004e-04,1.715692e-04,1.308936e-04,1.123055e-04,2.533493e-05,1.921233e-05,4.963586e-06,3.344798e-06,1.343481e-04,1.174966e-04,1.909493e-04,1.706912e-04,1.146929e-04,9.922691e-05,1.034903e-06,6.366496e-07,2.041208e-04,1.825423e-04,1.129093e-04,1.507309e-04,1.317929e-04
5.550000e+02,1.492081e-04,1.304062e-04,1.374946e-04,1.184964e-04,1.456747e-04,1.267991e-04,1.520529e-04,1.333202e-04,1.568273e-04,1.382336e-04,9.195374e-05,7.830780e-05,1.923166e-04,1.704749e-04,1.299237e-04,1.114323e-04,2.502327e-05,1.896623e-05,4.877250e-06,3.284478e-06,1.333853e-04,1.166218e-04,1.898173e-04,1.696388e-04,1.138130e-04,9.843491e-05,1.012283e-06,6.221944e-07,2.029312e-04,1.814396e-04,1.120769e-04,1.497146e-04,1.308673e-04
5.555000e+02,1.481997e-04,1.294883e-04,1.364999e-04,1.175954e-04,1.446699e-04,1.258857e-04,1.510418e-04,1.323989e-04,1.558125e-04,1.373074e-04,9.122480e-05,7.766249e-05,1.911383e-04,1.693858e-04,1.289591e-04,1.105643e-04,2.471491e-05,1.872286e-05,4.792273e-06,3.225146e-06,1.324278e-04,1.157520e-04,1.886904e-04,1.685913e-04,1.129383e-04,9.764783e-05,9.901150e-07,6.080403e-07,2.017469e-04,1.803421e-04,1.112492e-04,1.487035e-04,1.299468e-04
5.560000e+02,1.471965e-04,1.285753e-04,1.355105e-04,1.166996e-04,1.436705e-04,1.249774e-04,1.500360e-04,1.314826e-04,1.548029e-04,1.363862e-04,9.050054e-05,7.702153e-05,1.899653e-04,1.683020e-04,1.280000e-04,1.097014e-04,2.440984e-05,1.848221e-05,4.708635e-06,3.166789e-06,1.314755e-04,1.148872e-04,1.875685e-04,1.675487e-04,1.120689e-04,9.686565e-05,9.683912e-07,5.941815e-07,2.005680e-04,1.792497e-04,1.104264e-04,1.476977e-04,1.290314e-04
5.565000e+02,1.461986e-04,1.276674e-04,1.345265e-04,1.158088e-04,1.426763e-04,1.240741e-04,1.490354e-04,1.305712e-04,1.537984e-04,1.354699e-04,8.978096e-05,7.638488e-05,1.887977e-04,1.672234e-04,1.270463e-04,1.088436e-04,2.410802e-05,1.824424e-05,4.626318e-06,3.109392e-06,1.305284e-04,1.140273e-04,1.864517e-04,1.665110e-04,1.112046e-04,9.608835e-05,9.471035e-07,5.806124e-07,1.993943e-04,1.781625e-04,1.096082e-04,1.466971e-04,1.281209e-04
5.570000e+02,1.452059e-04,1.267644e-04,1.335478e-04,1.149232e-04,1.416873e-04,1.231759e-04,1.480399e-04,1.296649e-04,1.527992e-04,1.345586e-04,8.906602e-05,7.575253e-05,1.876354e-04,1.661501e-04,1.260979e-04,1.079909e-04,2.380942e-05,1.800893e-05,4.545303e-06,3.052941e-06,1.295865e-04,1.131724e-04,1.853399e-04,1.654781e-04,1.103454e-04,9.531591e-05,9.262440e-07,5.673276e-07,1.982259e-04,1.770804e-04,1.087949e-04,1.457018e-04,1.272155e-04
5.575000e+02,1.442184e-04,1.258665e-04,1.325744e-04,1.140425e-04,1.407036e-04,1.222826e-04,1.470497e-04,1.287634e-04,1.518051e-04,1.336522e-04,8.835570e-05,7.512444e-05,1.864785e-04,1.650819e-04,1.251549e-04,1.071433e-04,2.351401e-05,1.777626e-05,4.465572e-06,2.997422e-06,1.286498e-04,1.123225e-04,1.842332e-04,1.644502e-04,1.094914e-04,9.454832e-05,9.058049e-07,5.543216e-07,1.970627e-04,1.760035e-04,1.079862e-04,1.447117e-04,1.263150e-04
5.580000e+02,1.432361e-04,1.249734e-04,1.316062e-04,1.131670e-04,1.397251e-04,1.213944e-04,1.460647e-04,1.278670e-04,1.508162e-04,1.327508e-04,8.764998e-05,7.450061e-05,1.853269e-04,1.640188e-04,1.242172e-04,1.063008e-04,2.322177e-05,1.754621e-05,4.387107e-06,2.942821e-06,1.277183e-04,1.114774e-04,1.831314e-04,1.634270e-04,1.086425e-04,9.378555e-05,8.857786e-07,5.415892e-07,1.959048e-04,1.749316e-04,1.071823e-04,1.437268e-04,1.254195e-04
