window,signal,case,exposure_tyr,kappa_DL,sigma_n_DL_cm2,n_crit
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",4.216965034285822,0.6984132186951808,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",4.869675251658631,0.6047920120730204,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",5.623413251903491,0.5237193872283082,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",6.493816315762113,0.45351338651163275,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",7.498942093324558,0.39271749460520067,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",8.659643233600654,0.3400704212073753,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",10.0,0.29447993391554,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",11.547819846894582,0.2550001984362101,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",13.33521432163324,0.2208121560154178,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",15.39926526059492,0.1912065309934912,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",17.78279410038923,0.16556911595372673,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",20.53525026457146,0.14336802918611594,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",23.71373705661655,0.1241426801055437,,1
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",27.384196342643612,0.18163411855230435,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",31.622776601683793,0.1572797482911709,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",36.51741272548377,0.13618973252712793,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",42.169650342858226,0.11792653129636535,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",48.69675251658631,0.10211125060017935,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",56.23413251903491,0.0884157817533571,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",64.93816315762113,0.07655599434031984,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",74.98942093324558,0.0662858415579948,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",86.59643233600653,0.05739225565304422,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",100.0,0.04969072755261906,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",115.47819846894582,0.04302147898229586,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",133.3521432163324,0.03724614765677585,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",153.9926526059492,0.03224491677329172,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",177.82794100389228,0.027914029255307928,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",205.3525026457146,0.024163635176248543,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",237.13737056616552,0.020915927705242282,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",273.8419634264361,0.01810352890264092,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",316.22776601683796,0.015668091876527568,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",365.1741272548377,0.013559090300123275,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",421.6965034285823,0.011732770177047018,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",486.9675251658631,0.010151242107428416,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",562.341325190349,0.008781695222746194,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",649.3816315762114,0.007595716481442466,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",749.8942093324558,0.0065687012032099625,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",865.9643233600654,0.005679342612714904,,2
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",1000.0,0.006741770602568053,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",1154.781984689458,0.005829214538024366,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",1333.521432163324,0.0050389735430636665,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",1539.926526059492,0.00435465303457114,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",1778.2794100389228,0.003762055888472994,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",2053.525026457146,0.0032488879018270065,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",2371.373705661655,0.002804502733501067,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",2738.4196342643613,0.0024196810319004466,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",3162.2776601683795,0.0020864391674595955,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",3651.741272548377,0.0017978636018038281,,3
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",4216.965034285822,0.001960051561617918,,4
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",4869.675251658631,0.0016884164442300406,,4
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",5623.413251903491,0.0014531901236004155,,4
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",6493.816315762113,0.0012494925220199048,,4
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",7498.942093324558,0.0010730976662971694,,4
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",8659.643233600653,0.001114273273188038,,5
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",10000.0,0.0009560026209772255,,5
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",11547.819846894581,0.0008189458827277332,,5
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",13335.21432163324,0.000700259637127574,,5
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",15399.26526059492,0.0007038997672937174,,6
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",17782.794100389227,0.0006006338056205525,,6
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",20535.25026457146,0.0005112091669941239,,6
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",23713.737056616552,0.0005015989266968309,,7
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",27384.196342643612,0.0004254484950778973,,7
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",31622.776601683792,0.0004096183739228041,,8
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",36517.41272548377,0.0003886660319247138,,9
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",42169.65034285822,0.0003276526372714675,,9
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",48696.75251658631,0.00030663589967542404,,10
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",56234.13251903491,0.0002839295557147342,,11
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",64938.16315762113,0.00026042524245528166,,12
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",74989.42093324558,0.00023678867500153585,,13
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",86596.43233600653,0.00021350963895108393,,14
ext 200-420 keV (1000 phd),L10 (d10=1),"atm CEvNS maximal (hard shape, 25% sys)",100000.0,0.00020583521714953227,,16
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1.0,2.943907428263176,,1
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1.1547819846894583,4.307244282596313,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1.333521432163324,3.7297111500443125,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1.539926526059492,3.2295880616958996,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1.7782794100389228,2.7964993098975204,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),2.053525026457146,2.421459901991582,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),2.371373705661655,2.096689154890956,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),2.7384196342643614,1.8154492746308195,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),3.1622776601683795,1.5719055720194846,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),3.651741272548377,1.361005414379055,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),4.216965034285822,1.1783734020714294,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),4.869675251658631,1.0202205951095693,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),5.623413251903491,0.8832659066413469,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),6.493816315762113,0.7646680325109743,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),7.498942093324558,0.6619665046877239,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),8.659643233600654,0.5730306456382179,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),10.0,0.49601536463396645,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),11.547819846894582,0.42932287893073445,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),13.33521432163324,0.37156956567553434,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),15.39926526059492,0.3215572568406931,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),17.78279410038923,0.2782483816608552,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),20.53525026457146,0.2407444408702613,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),23.71373705661655,0.2082673661601987,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),27.384196342643612,0.18014337813418504,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),31.622776601683793,0.15578900787305155,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),36.51741272548377,0.13469899210900863,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),42.169650342858226,0.11643579087824604,,2
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),48.69675251658631,0.1382530155379661,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),56.23413251903491,0.11951344837210899,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),64.93816315762113,0.1032856517712671,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),74.98942093324558,0.08923295886819427,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),86.59643233600653,0.07706382816699803,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),100.0,0.06652579513345641,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),115.47819846894582,0.05740023448801952,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),133.3521432163324,0.04949782453841254,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),153.9926526059492,0.04265461945348727,,3
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),177.82794100389228,0.046500702086267685,,4
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),205.3525026457146,0.0400592183371884,,4
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),237.13737056616552,0.0344811232209821,,4
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),273.8419634264361,0.02965069185803843,,4
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),316.22776601683796,0.02546771063128966,,4
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),365.1741272548377,0.026444138146246327,,5
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),421.6965034285823,0.022690949515939914,,5
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),486.9675251658631,0.019440822063253933,,5
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),562.341325190349,0.016626327642854745,,5
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),649.3816315762114,0.016712648732466525,,6
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),749.8942093324558,0.014263826870450452,,6
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),865.9643233600654,0.012143234503680366,,6
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1000.0,0.011915339792219462,,7
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1154.781984689458,0.01010952848006021,,7
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1333.521432163324,0.009734137149413947,,8
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1539.926526059492,0.009237278820550929,,9
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),1778.2794100389228,0.0077904232228122716,,9
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),2053.525026457146,0.007292037833671791,,10
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),2371.373705661655,0.0067535855634709,,11
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),2738.4196342643613,0.006196210459139894,,12
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),3162.2776601683795,0.005635699113620786,,13
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),3651.741272548377,0.005083666173788872,,14
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),4216.965034285822,0.004901676953125311,,16
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),4869.675251658631,0.004340454776100998,,17
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),5623.413251903491,0.004074217857090216,,19
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),6493.816315762113,0.0037702632929149556,,21
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),7498.942093324558,0.003637567386218915,,24
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),8659.643233600653,0.003441021550002921,,27
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),10000.0,0.003201151987362644,,30
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),11547.819846894581,0.0030569009039243134,,34
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),13335.21432163324,0.0028633071198101313,,38
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),15399.26526059492,0.002728130701441635,,43
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),17782.794100389227,0.0025476992080238165,,48
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),20535.25026457146,0.002472606780892333,,55
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),23713.737056616552,0.0023417922897711924,,62
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),27384.196342643612,0.002272723892264473,,71
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),31622.776601683792,0.002193693110376352,,81
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),36517.41272548377,0.00210286479156779,,92
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),42169.65034285822,0.0020321381679899836,,105
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),48696.75251658631,0.0019689080433927257,,120
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),56234.13251903491,0.0019288740988381522,,138
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),64938.16315762113,0.001876364067550545,,158
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),74989.42093324558,0.0018278151323151087,,181
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),86596.43233600653,0.0017912852908140778,,208
ext 200-420 keV (1000 phd),L10 (d10=1),all modelled NR-band backgrounds (25% sys),100000.0,0.0017693505860754196,,240
ext 55-420 keV (1000 phd),O1 inelastic d=300,no background,1.0,0.0004188287448935154,1.2415101528138779e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=300,no background,1.1547819846894583,0.00036269075067545847,1.0751034994261209e-41,1
ext 55-420 keV (1000 phd),O1 inelastic d=300,no background,1.333521432163324,0.00031407725049762764,9.310012744225794e-42,1
