name,cls,op,tau,mass,delta,distinct,on_LZ_grid,f_lo,f_L2,f_M,f_hi,N_lo,N_L2,N_M,rho,rho_sig32,physical,grid_model,class4,q2spin,SIlike,B_logu,B_flat,B_jeff,B_P016flat,B_logu_rho,B_flat_rho,B_jeff_rho,B_P016flat_rho,B_logu_rho32,B_flat_rho32,B_jeff_rho32,B_P016flat_rho32,Bmu_logu,Bmu_flat,Bmu_jeff,Bmu_logu_rho,post_uniform,post_uniform_rho,post_classes,post_classes_rho,post_physics,post_physics_rho,post_raw,post_raw_rho,post_heavy,post_heavy_rho
O13s_m400,elastic,O13,s,400,0,True,True,0.589138,0.254289,0.072336,0.0842369,6.99382,3.01874,0.85872,0.917947,0.934362,True,True,elastic-isoscalar,False,False,30.3404,5.30606,18.1264,6.28841,27.8877,4.87213,16.6488,6.28841,28.3783,4.95894,16.9444,6.28841,30.7354,60.8928,61.4903,28.2699,0.00619141,0.0058723,0.00179655,0.00164339,0.00220524,0.00199382,0.00473141,0.00451357,0.00619141,0.0058723
O13s_m1000,elastic,O13,s,1000,0,True,True,0.550965,0.251462,0.0859636,0.111609,4.93655,2.25305,0.770218,0.946339,0.959504,True,True,elastic-isoscalar,False,False,38.2296,8.4843,25.7055,9.46204,36.2034,8.03022,24.3332,9.46204,36.7005,8.14163,24.6699,9.46204,38.5929,73.8814,75.9601,36.5586,0.00780133,0.00762335,0.00226369,0.00213343,0.00277866,0.00258835,0.00596169,0.00585947,0.00780133,0.00762335
O13s_m4000,elastic,O13,s,4000,0,True,True,0.533402,0.249458,0.0921249,0.125016,4.26668,1.99541,0.736907,0.957962,0.969907,True,True,elastic-isoscalar,False,False,41.841,10.1928,29.4657,11.1684,40.1022,9.76533,28.2328,11.1684,40.5962,9.88678,28.5831,11.1684,42.191,79.4216,82.3631,40.446,0.00853827,0.00844431,0.00247753,0.00236318,0.00304114,0.0028671,0.00652486,0.00649048,0.00853827,0.00844431
O13v_m10,elastic,O13,v,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m12,elastic,O13,v,12,0,False,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m14,elastic,O13,v,14,0,False,True,1,0,0,0,inf,inf,inf,2.24142e-117,3.76591e-58,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m17,elastic,O13,v,17,0,False,True,1,0,0,0,inf,inf,inf,3.43219e-78,1.50933e-38,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m21,elastic,O13,v,21,0,True,True,1,0,0,0,inf,inf,inf,1.83391e-51,2.45302e-25,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m30,elastic,O13,v,30,0,True,True,0.99806,0.00194003,0,0,inf,inf,inf,1.52756e-22,2.24893e-11,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m40,elastic,O13,v,40,0,True,True,0.94825,0.0517498,0,0,inf,inf,inf,3.66161e-11,5.33347e-06,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O13v_m50,elastic,O13,v,50,0,True,True,0.8691,0.13086,4.05593e-05,0,inf,inf,inf,2.82773e-06,0.00170541,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709406,0.254186,0.452099,0.709406,0,0,0,0,0,0,0,0,0,0
O13v_m100,elastic,O13,v,100,0,True,True,0.638747,0.353703,0.00563494,0.00191499,333.551,184.703,2.94255,0.985177,0.991816,True,True,elastic-isovector,False,False,0.794335,0.00434043,0.101597,1.00384,0.784321,0.00428347,0.100383,1.00384,0.788806,0.00430898,0.100927,1.00384,1.53858,2.18248,2.26422,1.52627,0.000162096,0.000165154,7.43455e-05,7.30563e-05,5.7735e-05,5.60748e-05,0.000123872,0.000126941,0.000162096,0.000165154
O13v_m200,elastic,O13,v,200,0,True,True,0.531482,0.436852,0.0139736,0.0176924,30.0401,24.6915,0.789806,1.18865,1.17026,True,True,elastic-isovector,False,False,7.56763,0.319838,2.24933,1.31548,8.93575,0.379352,2.66253,1.31548,8.80238,0.37355,2.62225,1.31548,8.12249,17.1037,16.4645,9.52183,0.00154429,0.0018816,0.00070829,0.000832328,0.000550042,0.000638859,0.00118013,0.00144624,0.00154429,0.0018816
O13v_m400,elastic,O13,v,400,0,True,True,0.486106,0.460255,0.0186862,0.0349531,13.9074,13.1678,0.534606,1.23619,1.21225,True,True,elastic-isovector,False,False,14.4368,1.17355,5.90734,2.16519,17.7576,1.44876,7.28335,2.16519,17.421,1.42086,7.14388,2.16519,14.9245,31.8976,30.8307,18.2839,0.00294605,0.00373922,0.00135121,0.00165405,0.00104932,0.00126958,0.00225134,0.00287404,0.00294605,0.00373922
O13v_m1000,elastic,O13,v,1000,0,True,True,0.462587,0.468359,0.0212822,0.0477713,9.68338,9.8042,0.445503,1.25603,1.23009,True,True,elastic-isovector,False,False,19.2866,2.10603,9.13016,3.09484,24.1209,2.64238,11.4436,3.09484,23.631,2.58802,11.2092,3.09484,19.7423,42.0069,40.8225,24.6179,0.00393571,0.00507913,0.00180512,0.00224676,0.00140181,0.00172452,0.00300763,0.00390393,0.00393571,0.00507913
O13v_m4000,elastic,O13,v,4000,0,True,True,0.451923,0.471284,0.0224909,0.0543015,8.32248,8.67902,0.414186,1.26421,1.23753,True,True,elastic-isovector,False,False,21.6821,2.66829,10.8901,3.6557,27.3007,3.36995,13.7409,3.6557,26.7332,3.29909,13.453,3.6557,22.1244,46.8889,45.7044,27.7854,0.00442455,0.0057487,0.00202933,0.00254295,0.00157593,0.00195186,0.00338119,0.00441857,0.00442455,0.0057487
O14s_m10,elastic,O14,s,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m12,elastic,O14,s,12,0,False,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m14,elastic,O14,s,14,0,True,True,1,0,0,0,inf,inf,inf,0,3.76542e-58,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m17,elastic,O14,s,17,0,True,True,1,0,0,0,inf,inf,inf,3.43169e-78,1.49924e-38,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m21,elastic,O14,s,21,0,True,True,1,0,0,0,inf,inf,inf,1.8256e-51,2.38363e-25,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m30,elastic,O14,s,30,0,True,True,0.999966,3.3695e-05,0,0,inf,inf,inf,1.27583e-22,1.27356e-11,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m40,elastic,O14,s,40,0,False,True,0.996489,0.00351096,0,0,inf,inf,inf,1.58793e-11,3.64756e-06,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14s_m50,elastic,O14,s,50,0,False,True,0.982711,0.0172666,2.24886e-05,0,inf,inf,inf,2.93092e-06,0.00187,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709408,0.254192,0.452105,0.709408,0,0,0,0,0,0,0,0,0,0
O14s_m100,elastic,O14,s,100,0,True,True,0.805444,0.133612,0.0539293,0.00701463,114.824,19.0476,7.68812,0.493261,0.553013,True,True,elastic-isoscalar,True,False,2.88689,0.0476573,0.552765,1.04599,1.53787,0.0243503,0.291081,1.04599,1.69694,0.0270985,0.321938,1.04599,3.52703,6.48303,6.45218,2.0947,0.000589112,0.000323829,0.000170941,9.06251e-05,0.000209829,0.00010995,0.000450193,0.000248902,0.000589112,0.000323829
O14s_m200,elastic,O14,s,200,0,True,True,0.562385,0.188732,0.179418,0.0694653,8.09591,2.71693,2.58285,0.742085,0.770278,True,True,elastic-isoscalar,True,False,22.5112,2.94423,11.6255,3.93116,16.8132,2.18824,8.65333,3.93116,17.436,2.27088,8.97822,3.93116,22.9271,41.4289,43.6673,17.1884,0.00459374,0.00354035,0.00133295,0.000990785,0.00163619,0.00120205,0.00351049,0.00272119,0.00459374,0.00354035
O14s_m400,elastic,O14,s,400,0,True,True,0.441084,0.191478,0.24175,0.125688,3.50936,1.52344,1.92342,0.809199,0.831157,True,True,elastic-isoscalar,True,False,35.8164,7.55488,23.4412,8.53402,29.071,6.11738,18.993,8.53402,29.8473,6.28281,19.5049,8.53402,36.1657,59.3058,65.7467,29.392,0.00730888,0.00612148,0.0021208,0.00171313,0.00260326,0.00207842,0.00558537,0.0047051,0.00730888,0.00612148
O14s_m1000,elastic,O14,s,1000,0,True,True,0.380932,0.187495,0.270692,0.160881,2.36779,1.16543,1.68256,0.839717,0.859014,True,True,elastic-isoscalar,True,False,43.0096,10.9498,30.9056,11.9247,36.193,9.19872,25.9744,11.9247,37.0137,9.40954,26.5681,11.9247,43.3291,67.3856,76.7369,36.4896,0.00877675,0.00762115,0.00254673,0.00213282,0.00312609,0.00258761,0.0067071,0.00585777,0.00877675,0.00762115
O14s_m4000,elastic,O14,s,4000,0,False,True,0.355145,0.184676,0.282486,0.177693,1.99865,1.0393,1.58975,0.852663,0.870864,True,True,elastic-isoscalar,True,False,46.2223,12.6707,34.4574,13.6438,39.4839,10.8078,29.402,13.6438,40.3163,11.0379,30.0265,13.6438,46.5294,70.6884,81.4535,39.7704,0,0,0,0,0,0,0.0072081,0.00639041,0,0
O14v_m10,elastic,O14,v,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m12,elastic,O14,v,12,0,False,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m14,elastic,O14,v,14,0,False,True,1,0,0,0,inf,inf,inf,0,3.76541e-58,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m17,elastic,O14,v,17,0,False,True,1,0,0,0,inf,inf,inf,3.43168e-78,1.49904e-38,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m21,elastic,O14,v,21,0,False,True,1,0,0,0,inf,inf,inf,1.82518e-51,2.38014e-25,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m30,elastic,O14,v,30,0,False,True,0.999979,2.05453e-05,0,0,inf,inf,inf,1.18198e-22,1.05162e-11,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m40,elastic,O14,v,40,0,False,True,0.997574,0.00242601,0,0,inf,inf,inf,1.82804e-11,3.8174e-06,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O14v_m50,elastic,O14,v,50,0,True,True,0.987077,0.012904,1.93806e-05,0,inf,inf,inf,2.90917e-06,0.00185363,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709409,0.254193,0.452106,0.709409,0,0,0,0,0,0,0,0,0,0
O14v_m100,elastic,O14,v,100,0,True,True,0.830197,0.113199,0.0499504,0.00665347,124.777,17.0135,7.50741,0.501482,0.559165,True,True,elastic-isovector,True,False,2.75287,0.043408,0.516578,1.04182,1.49043,0.0225595,0.27676,1.04182,1.6365,0.0249718,0.30451,1.04182,3.39773,6.22177,6.18897,2.0534,0.000561765,0.000313839,0.000257654,0.000138827,0.000200088,0.000106558,0.000429295,0.000241223,0.000561765,0.000313839
O14v_m200,elastic,O14,v,200,0,True,True,0.592103,0.167626,0.171804,0.0684672,8.64799,2.44827,2.50928,0.758416,0.786366,True,True,elastic-isovector,True,False,22.4038,2.91358,11.5385,3.90057,17.0924,2.21285,8.77548,3.90057,17.7069,2.29392,9.09514,3.90057,22.8212,41.559,43.6368,17.4717,0.00457182,0.00359915,0.00209687,0.00159209,0.00162838,0.00122202,0.00349374,0.00276638,0.00457182,0.00359915
O14v_m400,elastic,O14,v,400,0,True,True,0.467632,0.172795,0.234121,0.125452,3.72757,1.37737,1.86621,0.827485,0.850666,True,True,elastic-isovector,True,False,36.0333,7.64315,23.6502,8.62217,29.897,6.32821,19.5924,8.62217,30.7216,6.5049,20.1376,8.62217,36.3828,60.0817,66.3802,30.2209,0.00735314,0.00629541,0.00337253,0.00278479,0.00261902,0.00213748,0.00561919,0.00483879,0.00735314,0.00629541
O14v_m1000,elastic,O14,v,1000,0,True,True,0.404871,0.170354,0.263353,0.161422,2.50815,1.05533,1.63145,0.858851,0.880179,True,True,elastic-isovector,True,False,43.434,11.1639,31.3609,12.1386,37.3713,9.59173,26.9543,12.1386,38.2874,9.8293,27.6201,12.1386,43.7531,68.451,77.7255,37.6703,0.00886336,0.00786928,0.00406519,0.00348099,0.00315693,0.00267185,0.00677328,0.00604849,0.00886336,0.00786928
O14v_m4000,elastic,O14,v,4000,0,False,True,0.377786,0.168249,0.275308,0.178656,2.1146,0.941749,1.54099,0.872151,0.892751,True,True,elastic-isovector,True,False,46.7414,12.9544,35.0369,13.9271,40.828,11.3016,30.5762,13.9271,41.7809,11.5679,31.2949,13.9271,47.0478,71.8621,82.5901,41.1166,0,0,0,0,0,0,0.00728905,0.00660795,0,0
O15s_m10,elastic,O15,s,10,0,True,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m12,elastic,O15,s,12,0,True,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m14,elastic,O15,s,14,0,True,True,1,0,0,0,inf,inf,inf,1.3598e-117,3.76592e-58,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m17,elastic,O15,s,17,0,True,True,1,0,0,0,inf,inf,inf,3.4322e-78,1.50965e-38,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m21,elastic,O15,s,21,0,True,True,1,0,0,0,inf,inf,inf,1.83424e-51,2.45573e-25,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m30,elastic,O15,s,30,0,True,True,0.996195,0.00380458,0,0,inf,inf,inf,1.5886e-22,2.56114e-11,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m40,elastic,O15,s,40,0,True,True,0.915784,0.0842161,0,0,inf,inf,inf,4.84131e-11,6.48011e-06,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15s_m50,elastic,O15,s,50,0,True,True,0.811293,0.188691,1.6165e-05,0,inf,inf,inf,2.39747e-06,0.00126103,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709409,0.254194,0.452108,0.709409,0,0,0,0,0,0,0,0,0,0
O15s_m100,elastic,O15,s,100,0,True,True,0.558727,0.414452,0.0165012,0.0103205,54.1375,40.158,1.59887,0.673536,0.737589,True,True,elastic-isoscalar,True,False,4.45571,0.111184,1.03048,1.10862,3.08766,0.0757226,0.708814,1.10862,3.35608,0.0826803,0.771925,1.10862,5.06143,10.1917,9.87471,3.63934,0.000909255,0.000650168,0.000263836,0.000181953,0.000323857,0.000220751,0.000694843,0.000499733,0.000909255,0.000650168
O15s_m200,elastic,O15,s,200,0,True,True,0.424008,0.444827,0.0559907,0.075174,5.64035,5.9173,0.744814,0.886202,0.910929,True,True,elastic-isoscalar,True,False,27.9508,4.48381,16.0021,5.46756,24.8202,3.97541,14.194,5.46756,25.5004,4.08588,14.5868,5.46756,28.3583,57.4444,57.3534,25.2098,0.00570378,0.00522638,0.00165505,0.00146263,0.00203156,0.00177451,0.00435876,0.00401711,0.00570378,0.00522638
O15s_m400,elastic,O15,s,400,0,True,True,0.360448,0.427921,0.0790111,0.13262,2.7179,3.22667,0.595771,0.944994,0.959499,True,True,elastic-isoscalar,True,False,44.6541,11.6082,32.4852,12.5822,42.2245,10.9711,30.7062,12.5822,42.8652,11.1391,31.1754,12.5822,44.9972,85.2106,88.1342,42.5595,0.00911233,0.00889121,0.0026441,0.00248825,0.00324561,0.00301883,0.00696355,0.00683397,0.00911233,0.00889121
O15s_m1000,elastic,O15,s,1000,0,True,True,0.327377,0.412276,0.0910456,0.169301,1.9337,2.43517,0.537774,0.971536,0.981491,True,True,elastic-isoscalar,True,False,53.9044,17.0237,43.193,17.9922,52.3844,16.54,41.9681,17.9922,52.916,16.7092,42.3965,17.9922,54.2176,98.3887,103.974,52.6936,0.011,0.0110306,0.00319184,0.00308696,0.00391795,0.00374521,0.00840607,0.00847833,0.011,0.0110306
O15s_m4000,elastic,O15,s,4000,0,True,True,0.312765,0.404116,0.0962133,0.186906,1.67338,2.16214,0.514769,0.982607,0.990743,True,True,elastic-isoscalar,True,False,58.0269,19.7776,48.2905,20.7438,57.0265,19.4342,47.4534,20.7438,57.4945,19.5949,47.845,20.7438,58.3276,103.753,110.745,57.3248,0.0118413,0.0120081,0.00343595,0.00336052,0.0042176,0.0040771,0.00904896,0.00922965,0.0118413,0.0120081
O15v_m10,elastic,O15,v,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m12,elastic,O15,v,12,0,True,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m14,elastic,O15,v,14,0,True,True,1,0,0,0,inf,inf,inf,0,3.76563e-58,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m17,elastic,O15,v,17,0,True,True,1,0,0,0,inf,inf,inf,3.43187e-78,1.50285e-38,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m21,elastic,O15,v,21,0,True,True,1,0,0,0,inf,inf,inf,1.83031e-51,2.42313e-25,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m30,elastic,O15,v,30,0,True,True,0.997315,0.00268495,0,0,inf,inf,inf,1.65734e-22,2.94571e-11,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m40,elastic,O15,v,40,0,True,True,0.928928,0.0710717,0,0,inf,inf,inf,5.93877e-11,8.597e-06,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O15v_m50,elastic,O15,v,50,0,True,True,0.807038,0.191889,0.00107356,0,inf,inf,inf,3.48132e-06,0.00242925,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709248,0.253829,0.45176,0.709248,0,0,0,0,0,0,0,0,0,0
O15v_m100,elastic,O15,v,100,0,True,True,0.333642,0.407235,0.240813,0.0183101,18.2217,22.241,13.1519,0.3756,0.454723,True,True,elastic-isovector,True,False,5.92389,0.202586,1.58556,1.19918,2.4062,0.0782188,0.627926,1.19918,2.85196,0.0939784,0.749275,1.19918,6.47402,10.8325,11.6083,2.85344,0.00120886,0.000506674,0.000554445,0.000224128,0.000430569,0.000172031,0.000923796,0.00038944,0.00120886,0.000506674
O15v_m200,elastic,O15,v,200,0,True,True,0.16387,0.339111,0.419957,0.0770613,2.1265,4.40054,5.44965,0.52894,0.596402,True,True,elastic-isovector,True,False,19.479,2.23686,9.41356,3.22556,10.4934,1.18849,5.02362,3.22556,11.7803,1.33863,5.65231,3.22556,19.8833,28.8175,33.8121,10.824,0.00397498,0.0022096,0.00182313,0.000977419,0.0014158,0.000750225,0.00303764,0.00169834,0.00397498,0.0022096
O15v_m400,elastic,O15,v,400,0,True,True,0.118746,0.29751,0.471627,0.112117,1.05913,2.65358,4.20657,0.578186,0.643234,True,True,elastic-isovector,True,False,26.2124,4.07319,14.717,5.05795,15.3381,2.36149,8.55532,5.05795,17.015,2.62545,9.50551,5.05795,26.5748,36.1582,43.8716,15.6369,0.00534904,0.00322974,0.00245335,0.00142868,0.00190521,0.00109659,0.00408768,0.00248244,0.00534904,0.00322974
O15v_m1000,elastic,O15,v,1000,0,True,True,0.100632,0.2763,0.491685,0.131383,0.765942,2.10302,3.74239,0.601413,0.665548,True,True,elastic-isovector,True,False,29.7004,5.24021,17.7617,6.22294,18.0394,3.15842,10.7286,6.22294,19.9157,3.49339,11.8602,6.22294,30.0443,39.7304,48.9292,18.3245,0.00606081,0.00379855,0.0027798,0.00168029,0.00215873,0.00128972,0.00463161,0.00291965,0.00606081,0.00379855
O15v_m4000,elastic,O15,v,4000,0,True,True,0.0935077,0.2673,0.499059,0.140134,0.667274,1.90746,3.5613,0.611213,0.675196,True,True,elastic-isovector,True,False,31.2536,5.80722,19.178,6.78904,19.2773,3.55652,11.7684,6.78904,21.2482,3.92692,12.9878,6.78904,31.5897,41.2924,51.161,19.5567,0.00637776,0.00405922,0.00292517,0.0017956,0.00227162,0.00137823,0.00487381,0.00312,0.00637776,0.00405922
L10s_m10,elastic,L10,s,10,0,True,True,1,0,0,0,inf,inf,inf,0,6.40572e-109,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m12,elastic,L10,s,12,0,True,True,1,0,0,0,inf,inf,inf,0,8.29684e-75,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m14,elastic,L10,s,14,0,True,True,1,0,0,0,inf,inf,inf,0,2.29855e-64,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m17,elastic,L10,s,17,0,True,True,1,0,0,0,inf,inf,inf,1.0818e-74,7.9968e-37,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m21,elastic,L10,s,21,0,True,True,1,0,0,0,inf,inf,inf,1.38099e-50,6.70196e-25,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m30,elastic,L10,s,30,0,True,True,0.999677,0.000323373,0,0,inf,inf,inf,3.55172e-22,7.78473e-12,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m40,elastic,L10,s,40,0,True,True,0.97779,0.0222104,0,0,inf,inf,inf,3.18502e-13,1.33821e-06,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
L10s_m50,elastic,L10,s,50,0,True,True,0.907174,0.0925355,0.000290535,0,inf,inf,inf,4.2773e-07,0.00105867,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709367,0.254099,0.452017,0.709367,0,0,0,0,0,0,0,0,0,0
L10s_m100,elastic,L10,s,100,0,True,True,0.372657,0.308572,0.257582,0.0611889,6.09028,5.04293,4.20962,0.605139,0.653032,True,True,elastic-isoscalar,True,False,18.4103,1.97744,8.61666,2.96677,11.2983,1.20084,5.25051,2.96677,12.1609,1.29504,5.6588,2.96677,18.8396,31.7819,34.5852,11.6647,0.0037569,0.00237908,0.00109013,0.000665796,0.00133812,0.000807767,0.00287098,0.00182861,0.0037569,0.00237908
L10s_m200,elastic,L10,s,200,0,True,True,0.141314,0.223225,0.401128,0.234333,0.603046,0.952594,1.71178,0.820515,0.842597,True,True,elastic-isoscalar,True,False,52.2821,16.316,41.5541,17.2855,42.9879,13.393,34.1236,17.2855,44.1314,13.7526,35.0378,17.2855,52.5528,69.3726,85.7216,43.2352,0.010669,0.00905196,0.00309578,0.00253324,0.00380005,0.00307341,0.0081531,0.00695753,0.010669,0.00905196
L10s_m400,elastic,L10,s,400,0,False,True,0.0897933,0.178467,0.415566,0.316173,0.284001,0.564461,1.31436,0.88206,0.898338,True,True,elastic-isoscalar,True,False,65.3199,25.5475,58.1033,26.5093,57.6775,22.5389,51.2711,26.5093,58.7323,22.9541,52.214,26.5093,65.5477,80.6231,103.248,57.8916,0,0,0,0,0,0,0.0101863,0.00933502,0,0
