E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
1.595000000000000000e+02,4.370272948400184473e-03,4.815591120099826060e-03,1.040906512704880069e-04,2.012083700572171903e-03,3.361194716178144749e-04,1.744010202364241081e-03,1.869345746148269824e-05,1.768401298909382229e-03,1.953904289802308250e-03
1.600000000000000000e+02,4.368730018801637686e-03,4.813645571584378863e-03,1.451637540855599923e-04,2.026666668794655391e-03,3.350834206457101215e-04,1.746085673859001670e-03,1.861028643444528782e-05,1.771614785024249513e-03,1.961439409355770352e-03
1.605000000000000000e+02,4.363012631804070313e-03,4.874595162829595089e-03,1.439144592852624959e-04,2.032685544640127490e-03,3.326482770758025726e-04,1.740795417094193661e-03,1.844646879218766501e-05,1.767353507801183851e-03,1.969003402643772042e-03
1.610000000000000000e+02,4.367209295608480771e-03,4.878341390093545588e-03,1.910785953155719739e-04,2.047213549042229633e-03,3.316217048079851291e-04,1.742798517165749508e-03,1.835733671845479230e-05,1.770496206351467039e-03,1.981290522460511620e-03
1.615000000000000000e+02,4.344496758161169904e-03,4.902943484499279990e-03,1.975720696599300849e-04,2.053052852964646485e-03,3.292050205635112378e-04,1.737422750757428415e-03,1.818853718228607605e-05,1.766140861077746677e-03,1.991259887593326526e-03
1.620000000000000000e+02,4.331130468201361237e-03,4.931557951538875079e-03,2.505072703489877360e-04,2.067513569316716156e-03,3.281872385543233971e-04,1.739353663773565966e-03,1.809269274574421061e-05,1.769211818316462036e-03,1.998938316217317105e-03
1.625000000000000000e+02,4.325686647527251898e-03,4.932421962483988544e-03,2.481861471967548513e-04,2.073161351732960046e-03,3.257883291922373040e-04,1.733893327769838637e-03,1.792049061258408176e-05,1.764762172256454341e-03,2.006646165268893573e-03
1.630000000000000000e+02,4.315985232336839485e-03,4.954206565975901623e-03,3.228216965055887098e-04,2.084746587220594367e-03,3.244247488225762894e-04,1.734136651945297715e-03,1.780008031727676771e-05,1.766037458396340883e-03,2.021532030958598028e-03
1.635000000000000000e+02,4.315879712984038892e-03,4.979786720087502581e-03,3.197401261988763255e-04,2.092986882702040172e-03,3.223969034997505685e-04,1.730208380691464253e-03,1.764313855099541108e-05,1.763216363674467452e-03,2.031034931561203748e-03
1.640000000000000000e+02,4.289509700351679805e-03,4.982256792571462464e-03,4.073632534365502250e-04,2.098297349211350211e-03,3.200259874914068822e-04,1.724621410411135165e-03,1.749883575373772129e-05,1.758620914132322374e-03,2.038242506769159194e-03
1.645000000000000000e+02,4.272324415826493117e-03,4.996733453032895650e-03,4.033622521135828772e-04,2.112505453934606682e-03,3.190295164662906575e-04,1.726369249146790822e-03,1.735727095243392429e-05,1.761502470123556914e-03,2.052262657576315458e-03
1.650000000000000000e+02,4.263275378836466067e-03,5.019255731165863342e-03,5.034378435418083693e-04,2.117595363712732135e-03,3.166748398814572666e-04,1.720700528890131264e-03,1.717466313431709649e-05,1.756812641050196390e-03,2.060019061804590264e-03
1.655000000000000000e+02,4.249912507989915544e-03,5.018904927406684681e-03,4.983532299915196346e-04,2.131693289287125981e-03,3.156850124348494391e-04,1.722377378542693915e-03,1.706365739345634124e-05,1.759619642187441923e-03,2.067329493588430239e-03
1.660000000000000000e+02,4.245794920861349631e-03,5.030518945993701224e-03,6.103201726957264506e-04,2.136551257155665674e-03,3.133460250980729168e-04,1.716628038175294730e-03,1.687795921782124227e-05,1.754835424747137147e-03,2.076096278982298132e-03
1.665000000000000000e+02,4.216159708825693159e-03,5.049971318322622922e-03,6.039839455352727935e-04,2.150526876578281576e-03,3.123623059441157468e-04,1.718234318604464766e-03,1.676304633258847719e-05,1.757567149293706547e-03,2.084102344956156958e-03
1.670000000000000000e+02,4.186014690563084201e-03,5.042322207918972961e-03,6.440621020925595998e-04,2.155141724965811949e-03,3.100384941742031337e-04,1.712405539814260092e-03,1.657464267283275820e-05,1.752688600647384770e-03,2.096831569779755017e-03
1.675000000000000000e+02,4.180860780779527622e-03,5.039683583406601337e-03,7.195000404218806654e-04,2.168983014351494147e-03,3.090603804788002659e-04,1.713941721730498358e-03,1.645616448781277101e-05,1.755344382472946805e-03,2.103593659580192936e-03
1.680000000000000000e+02,4.151875627895206498e-03,5.036730303830128271e-03,7.652504426776327029e-04,2.173343796165817625e-03,3.067512663185068705e-04,1.708034736879737552e-03,1.626542777038749628e-05,1.750371626815692364e-03,2.111740114221664650e-03
1.685000000000000000e+02,4.134622363628027986e-03,5.061559840509367164e-03,8.441259040910638811e-04,2.187038857165571684e-03,3.057782871437499518e-04,1.709501341174638877e-03,1.614371632303670208e-05,1.752950856827346351e-03,2.123945189085312858e-03
1.690000000000000000e+02,4.126137773716285692e-03,5.025644139990671951e-03,8.503800153179318999e-04,2.191134877786626769e-03,3.034834275530422405e-04,1.703517432065522561e-03,1.595100633561438608e-05,1.747884086267398503e-03,2.132134775531304913e-03
1.695000000000000000e+02,4.093207220492858962e-03,5.050311428384323710e-03,9.925831965652976829e-04,2.204671959334699415e-03,3.025151432666794440e-04,1.704915029060905148e-03,1.582638363582309138e-05,1.750386213705783798e-03,2.140355739356005708e-03
1.700000000000000000e+02,4.060780986298823808e-03,5.072200444615584600e-03,9.812974773803252726e-04,2.208492797724725520e-03,3.002341292855247490e-04,1.698855525632632889e-03,1.563204738499580449e-05,1.745225689000884763e-03,2.148608200123628808e-03
1.705000000000000000e+02,4.050888602030203352e-03,5.033731253363695965e-03,1.067065902904556747e-03,2.221860317082973140e-03,2.992701309380532866e-04,1.700184734251771997e-03,1.550375542051558744e-05,1.747650222601571405e-03,2.157104769144617320e-03
1.710000000000000000e+02,4.018840096759748737e-03,5.036038802591387073e-03,1.149974843164006935e-03,2.225395845948824249e-03,2.970025868166752624e-04,1.694051013186145772e-03,1.530919685389772048e-05,1.742396273725940140e-03,2.165209684125055621e-03
1.715000000000000000e+02,3.998200642704412625e-03,5.045382124622839991e-03,1.254710390957194163e-03,2.238582409022393457e-03,2.960424954887726202e-04,1.695312500050748889e-03,1.517861897461486232e-05,1.744742782747023095e-03,2.172441858103090536e-03
1.720000000000000000e+02,3.979309199348066151e-03,5.028964514426519095e-03,1.339319233633328885e-03,2.241822814044052738e-03,2.937880777938123669e-04,1.689105983322590010e-03,1.498307740767561514e-05,1.739395809323199303e-03,2.181941751345171151e-03
1.725000000000000000e+02,3.950173716875260074e-03,5.018185859831315182e-03,1.383276867814404879e-03,2.251106498441324353e-03,2.924562656369563535e-04,1.688540790940873870e-03,1.483305041077365598e-05,1.739726732767864431e-03,2.187887994290555176e-03
1.730000000000000000e+02,3.914218974117546733e-03,5.005318138687270789e-03,1.547837609026123410e-03,2.257753033029683519e-03,2.905899406128563270e-04,1.684022615135704172e-03,1.465428833006790266e-05,1.736224396017757620e-03,2.198802292756504070e-03
1.735000000000000000e+02,3.901853673649223909e-03,5.020419680810313430e-03,1.541814308694971136e-03,2.266735741986816363e-03,2.892594142659897743e-04,1.683375782364918919e-03,1.450280269223787766e-05,1.736453722522474574e-03,2.203443953036553563e-03
1.740000000000000000e+02,3.867294554100920816e-03,4.976779606184008990e-03,1.679857405050457463e-03,2.273166409399519135e-03,2.874075727731054152e-04,1.678803175584718185e-03,1.432340548272494684e-05,1.732882266266088864e-03,2.211263359665772629e-03
1.745000000000000000e+02,3.830307609436762583e-03,4.958665361889293827e-03,1.790010289900480006e-03,2.281837480717413026e-03,2.860781096507700660e-04,1.678075495531185972e-03,1.416842613204281167e-05,1.733009746657870930e-03,2.219110515183247024e-03
1.750000000000000000e+02,3.806416579005929973e-03,4.942231483086014822e-03,1.854479816808652206e-03,2.288043459384794549e-03,2.842404291942493707e-04,1.673450016757670493e-03,1.399098133036136225e-05,1.729369785385829420e-03,2.225016767342330969e-03
1.755000000000000000e+02,3.784154000468699808e-03,4.953586863364923230e-03,2.028079239504934021e-03,2.296392581521954253e-03,2.829118365377296601e-04,1.672642332090706939e-03,1.383512903976979783e-05,1.729395247450257007e-03,2.234888467124611106e-03
1.760000000000000000e+02,3.752134383409491073e-03,4.907469235340116559e-03,2.039531332496057406e-03,2.302365341370172808e-03,2.810880204951678759e-04,1.667965573005686939e-03,1.365754502602324995e-05,1.725687451900224110e-03,2.234888467124611106e-03
1.765000000000000000e+02,3.713916397128847868e-03,4.888359959107193946e-03,2.205479684127749015e-03,2.310382569862885326e-03,2.797601344653740480e-04,1.667078774744112620e-03,1.350107635705641822e-05,1.725610800772388537e-03,2.242893367837710955e-03
1.770000000000000000e+02,3.676376585823986406e-03,4.899347723908080258e-03,2.336414013956965557e-03,2.316113886471196648e-03,2.779499112437146453e-04,1.662352357982312600e-03,1.332360255149559585e-05,1.721835897628976042e-03,2.250778600845908337e-03
1.775000000000000000e+02,3.659447437070443340e-03,4.874583185681121561e-03,2.419258184992442457e-03,2.317549414990288138e-03,2.757655850133064880e-04,1.655774208059414797e-03,1.315353309698950656e-05,1.715986885072759080e-03,2.260225992700302423e-03
1.780000000000000000e+02,3.622559217482685962e-03,4.855959964992416673e-03,2.484471208935940846e-03,2.329271627237551340e-03,2.748257181797978299e-04,1.656612961581293121e-03,1.298963690804443933e-05,1.717815887516260060e-03,2.266781713963446354e-03
1.785000000000000000e+02,3.596084169900103794e-03,4.804583272794402810e-03,2.622828078709654905e-03,2.330357679160773542e-03,2.726530218871485401e-04,1.649972472535736869e-03,1.281971077348941591e-05,1.711878410174544080e-03,2.269637395959596404e-03
1.790000000000000000e+02,3.556759466307013885e-03,4.811551446559093372e-03,2.713483598728529903e-03,2.341821824475316151e-03,2.717151084171326491e-04,1.650750046785568565e-03,1.265610835298833886e-05,1.713628319206882090e-03,2.282898609764611418e-03
1.795000000000000000e+02,3.531515387418674226e-03,4.788389718475366541e-03,2.961706178674832889e-03,2.342551471275838241e-03,2.695539106234640710e-04,1.644048926254554127e-03,1.248655104875966944e-05,1.707603298941651193e-03,2.282898609764611418e-03
1.800000000000000000e+02,3.497152721095254588e-03,4.763075035164467987e-03,2.921410665911057351e-03,2.353748492168836193e-03,2.686177976271951072e-04,1.644766346431673475e-03,1.232345467785311090e-05,1.709274222372633104e-03,2.295994194402538758e-03
1.805000000000000000e+02,3.457306332510354154e-03,4.709833393783707106e-03,3.122838153359863179e-03,2.354115240599513777e-03,2.664679908642206925e-04,1.638006332616590965e-03,1.215448049495445030e-05,1.703162648433751173e-03,2.299130097248189460e-03
1.810000000000000000e+02,3.418209526397376821e-03,4.712945862822711350e-03,3.274377719252056975e-03,2.365036420521684796e-03,2.655335482116710256e-04,1.638664659907398437e-03,1.199209152413765565e-05,1.704754757806836545e-03,2.299130097248189460e-03
1.815000000000000000e+02,3.398406193119376476e-03,4.683168504329086879e-03,3.236055526982348652e-03,2.365034222156277548e-03,2.633950479654075059e-04,1.631847519659302640e-03,1.182390370276744793e-05,1.698557685959837388e-03,2.314441803642032676e-03
1.820000000000000000e+02,3.360082417546370655e-03,4.659768595453097316e-03,3.437625671535747725e-03,2.375671197077316912e-03,2.624621674636748534e-04,1.632447849770337408e-03,1.166241273291751578e-05,1.700071216272259914e-03,2.315476991164974220e-03
1.825000000000000000e+02,3.331494762197519024e-03,4.604912789719728047e-03,3.605816459114374092e-03,2.375294456850456353e-03,2.603349111601144586e-04,1.625575376664731286e-03,1.149520364698204022e-05,1.693789767825323736e-03,2.324076828243655090e-03
1.830000000000000000e+02,3.291078848359692624e-03,4.574658434790145403e-03,3.713810224183104920e-03,2.385639225971728037e-03,2.594035057264737834e-04,1.626118838322279832e-03,1.133479072475697482e-05,1.695225017138923818e-03,2.331940112058669863e-03
1.835000000000000000e+02,3.263673073381895967e-03,4.572374012984966110e-03,3.768856030438221504e-03,2.384882809684817084e-03,2.572874517165546558e-04,1.619192850699382666e-03,1.116874209470628139e-05,1.688860377844392637e-03,2.331940112058669863e-03
1.840000000000000000e+02,3.223101903438583844e-03,4.518796687803099468e-03,3.951583883320360265e-03,2.394927745280715867e-03,2.563574545486531917e-04,1.619680604118955026e-03,1.100957692066293429e-05,1.690217706789783753e-03,2.331940112058669863e-03
1.845000000000000000e+02,3.187209664306470385e-03,4.489034906850639106e-03,4.062108524596340364e-03,2.393787064809678976e-03,2.542525874670908742e-04,1.612702974574718815e-03,1.084486027111160645e-05,1.683771161404649984e-03,2.343472172134806932e-03
1.850000000000000000e+02,3.146620950061265482e-03,4.432863901851439442e-03,4.112150030722406570e-03,2.403524921992659501e-03,2.533239512237146101e-04,1.613136210044062045e-03,1.068710241648317132e-05,1.685050992781647258e-03,2.348520286307072442e-03
1.855000000000000000e+02,3.106838267257494568e-03,4.428102714354315884e-03,4.307325143450520429e-03,2.401996065852707394e-03,2.512302904812868296e-04,1.606108911362557007e-03,1.052387955946330523e-05,1.678523978700356559e-03,2.348520286307072442e-03
1.860000000000000000e+02,3.079047556365076092e-03,4.397799282816431711e-03,4.419013041724757611e-03,2.411419992594673271e-03,2.503029864763602779e-04,1.606488848008543477e-03,1.036767868963490196e-05,1.679726797268871674e-03,2.362302958218293059e-03
1.865000000000000000e+02,3.045837897615009688e-03,4.366284970924142091e-03,4.463230431997668862e-03,2.409499418392844951e-03,2.482205641346438979e-04,1.599413874706588027e-03,1.020610100496372130e-05,1.673120805223637930e-03,2.365218346163550610e-03
1.870000000000000000e+02,3.005257270900405734e-03,4.309059761234716388e-03,4.668786647115620927e-03,2.418602960458153279e-03,2.472945813914490974e-04,1.599741758391128119e-03,1.005159712089129568e-05,1.674247156239874355e-03,2.365218346163550610e-03
1.875000000000000000e+02,2.975221703880096685e-03,4.273870118717187916e-03,4.781047378739198064e-03,2.416287791552475077e-03,2.452234708774261147e-04,1.592621314411898437e-03,9.891806365018013852e-06,1.667563927908697740e-03,2.365218346163550610e-03
1.880000000000000000e+02,2.934699617875625912e-03,4.265197607407472495e-03,4.818665010045186659e-03,2.425064897985801382e-03,2.442988151002844664e-04,1.592898415697173225e-03,9.739130226727599413e-06,1.668614415774840242e-03,2.382011063270517582e-03
1.885000000000000000e+02,2.894290504898551237e-03,4.209487028405373144e-03,5.032565411819155295e-03,2.422352462378651872e-03,2.422390706682349317e-04,1.585734473203820631e-03,9.581258110337270673e-06,1.661855500764467929e-03,2.382035129798825996e-03
1.890000000000000000e+02,2.865312812293306470e-03,4.176306410161069460e-03,5.144080214647430566e-03,2.430797491181585588e-03,2.413157636470965968e-04,1.585962086007252757e-03,9.430531729664271156e-06,1.662830788322529991e-03,2.382035129798825996e-03
1.895000000000000000e+02,2.824992899580229880e-03,4.118456969780773420e-03,5.174379833267274409e-03,2.427685524096321202e-03,2.392674450603646046e-04,1.578756561912395906e-03,9.274700563540897385e-06,1.655997723067885279e-03,2.384202765847480247e-03
1.900000000000000000e+02,2.788675372003918997e-03,4.081175297301620208e-03,5.394637184051362562e-03,2.435793247019694095e-03,2.383455239183273646e-04,1.578936001952178838e-03,9.126036584849455562e-06,1.656898530622709798e-03,2.398971481343039388e-03
1.905000000000000000e+02,2.749265138326384070e-03,4.069443068488663370e-03,5.504146456616804822e-03,2.438358753489702768e-03,2.370244695736042971e-04,1.577059956212725983e-03,8.981901129352280684e-06,1.655426606624030728e-03,2.394130012323403538e-03
1.910000000000000000e+02,2.709319002302078630e-03,4.013220233948307410e-03,5.526472370768282551e-03,2.440045574842578547e-03,2.353882213746349354e-04,1.571823427042223168e-03,8.825862130141352981e-06,1.650820009588410903e-03,2.398971481343039388e-03
