m_GeV,delta_keV,halo,eff_sigma_keV,N_p,N_p_lo,N_p_hi,N_p_noeff,N_iso,N_iso_lo,N_iso_hi,N_iso_noeff,N_hig,N_hig_lo,N_hig_hi,N_hig_noeff
3000.0,225.0,annual,15.0,34534.52132321095,2200.856022723054,4196.234148292117,36174.08454426092,146133.84577970137,10333.870266683689,10225.410522688835,154280.34703419736,9022.47156107317,655.7004843039148,326.6897261056796,9750.539555608844
3000.0,225.0,sun,8.0,33194.94155162165,1896.8219867686573,4149.006768946583,34725.532962396195,140161.65756514104,8887.445117156409,10035.060286163296,148009.2403556507,8646.652862840552,562.728484067605,322.79467636568927,9360.936512108357
3000.0,225.0,sun,11.5,33175.928871598706,1896.8219867686573,4127.8657781512375,34725.532962396195,140165.28557373126,8887.445117156409,10018.674415220006,148009.2403556507,8651.10263815747,562.728484067605,320.76531061406934,9360.936512108357
3000.0,225.0,sun,15.0,33148.51450431737,1896.8219867686573,4098.801475312508,34725.532962396195,140161.1300582824,8887.445117156409,9987.509550088193,148009.2403556507,8656.569744410963,562.728484067605,319.07978333636197,9360.936512108357
3000.0,230.0,june16,8.0,35065.108661162056,1974.5139588259156,4497.269796818223,36702.204335555994,147932.34209273822,9252.582174347224,10868.057388226174,156459.16847928026,9124.761846633288,585.91688372062,349.4741116803033,9911.927241738027
3000.0,230.0,june16,11.5,35044.372724323264,1974.5139588259156,4474.196418235502,36702.204335555994,147936.41969253978,9252.582174347224,10850.177416548408,156459.16847928026,9129.659131882036,585.91688372062,347.2610837303615,9911.927241738027
3000.0,230.0,june16,15.0,35014.50902635549,1974.5139588259156,4442.519309053239,36702.204335555994,147932.14161369242,9252.582174347224,10816.224388481547,156459.16847928026,9135.679217183533,585.91688372062,345.4240123940438,9911.927241738027
3000.0,230.0,annual,8.0,27929.6112902049,1097.0071487483426,3837.7328638792633,29242.96705592629,117654.41921013274,5123.618975725307,9271.540820783468,124564.93106908172,7276.5607149976395,323.3860998655699,298.0953464438372,7925.737633686574
3000.0,230.0,annual,11.5,27911.93611261963,1097.0071487483426,3818.0713998112824,29242.96705592629,117657.92824383201,5123.618975725307,9256.316517607565,124564.93106908172,7280.729354106877,323.3860998655699,296.20302677982437,7925.737633686574
3000.0,230.0,annual,15.0,27886.472162327478,1097.0071487483426,3791.0660364537716,29242.96705592629,117654.295168738,5123.618975725307,9227.39090830859,124564.93106908172,7285.852125981009,323.3860998655699,294.6324220728422,7925.737633686574
3000.0,230.0,sun,8.0,26789.040242166724,900.3660007753567,3745.3939343960865,28051.15363165413,112780.7905728933,4194.150168335842,9047.939592834942,119438.31908210025,6978.918252608336,264.0233226200514,290.89823516011444,7607.116197619925
3000.0,230.0,sun,11.5,26771.7941804902,900.3660007753567,3726.2110036724994,28051.15363165413,112784.22088775465,4194.150168335842,9033.088107813473,119438.31908210025,6982.984562543561,264.0233226200514,289.05070215106224,7607.116197619925
3000.0,230.0,sun,15.0,26746.946823008675,900.3660007753567,3699.8604983017076,28051.15363165413,112780.67863390839,4194.150168335842,9004.867809395773,119438.31908210025,6987.98126876207,264.0233226200514,287.5173167257656,7607.116197619925
3000.0,235.0,june16,8.0,28494.4092962619,953.570882625641,4068.7063945692894,29836.980862749628,119869.33976522926,4443.243776008048,9819.49981363864,126967.88026245766,7415.791450269861,279.785327742738,315.6765981675268,8090.717322254937
3000.0,235.0,june16,11.5,28475.525662255786,953.570882625641,4047.688399125663,29836.980862749628,119873.20879096001,4443.243776008048,9803.229150671768,126967.88026245766,7420.2835445069595,279.785327742738,313.65454266421,8090.717322254937
3000.0,235.0,june16,15.0,28448.35900471028,953.570882625641,4018.8643311442,29836.980862749628,119869.57289456816,4443.243776008048,9772.380155181128,126967.88026245766,7425.806216988721,279.785327742738,311.9776784729722,8090.717322254937
3000.0,235.0,annual,8.0,22658.292002756818,477.24630294078895,3456.21417059398,23733.85697864868,95251.18434253392,2216.4442884592513,8338.324937088477,101001.16937112105,5912.435884506424,139.1078157655828,268.0196075992621,6468.666506392857
3000.0,235.0,annual,11.5,22642.264512999423,477.24630294078895,3438.3806080260556,23733.85697864868,95254.5052726889,2216.4442884592513,8324.530923242954,101001.16937112105,5916.244481867842,139.1078157655828,266.29760982825843,6468.666506392857
3000.0,235.0,annual,15.0,22619.200272810307,477.24630294078895,3413.913411692534,23733.85697864868,95251.44221213125,2216.4442884592513,8298.365192500632,101001.16937112105,5920.925377914282,139.1078157655828,264.86986410144846,6468.666506392857
3000.0,235.0,sun,8.0,21720.67701963159,359.20259929111376,3369.979936136568,22753.80497512601,91272.91635441755,1662.4026989040044,8129.697859315839,96811.50629278978,5669.79688076079,103.96895123874594,261.3057900923287,6207.995656632952
3000.0,235.0,sun,11.5,21705.05205641321,359.20259929111376,3352.5953331785613,22753.80497512601,91276.1611503827,1662.4026989040044,8116.253363447935,96811.50629278978,5673.509027503219,103.96895123874594,259.6259084917959,6207.995656632952
3000.0,235.0,sun,15.0,21682.56578913791,359.20259929111376,3328.742085776411,22753.80497512601,91273.1794984654,1662.4026989040044,8090.748184023023,96811.50629278978,5678.071092406908,103.96895123874594,258.2331378836193,6207.995656632952
3000.0,240.0,june16,8.0,23299.473836672456,398.29685645155797,3670.51684303327,24406.434993002415,97810.21367465683,1844.66475729712,8847.240931146172,103748.29571660003,6071.200157016895,115.45033260932767,284.404955529026,6651.770548949662
3000.0,240.0,june16,11.5,23282.33247262226,398.29685645155797,3651.431884959871,24406.434993002415,97813.8781789604,1844.66475729712,8832.489820951569,103748.29571660003,6075.306748146725,115.45033260932767,282.5597996476573,6651.770548949662
3000.0,240.0,june16,15.0,23257.70004389023,398.29685645155797,3625.288614761377,24406.434993002415,97810.83889543518,1844.66475729712,8804.553573975654,103748.29571660003,6080.3603252250405,115.45033260932767,281.0315319034643,6651.770548949662
3000.0,240.0,annual,8.0,18508.42730476075,174.50834285215973,3103.0413966223828,19394.39281411619,77699.37849756604,805.7758875643674,7476.239526388025,82507.38609266035,4841.036129009705,50.277757938309904,240.2953980310823,5319.0333957108005
3000.0,240.0,annual,11.5,18493.944242831847,174.50834285215973,3086.920979199864,19394.39281411619,77702.51512898998,805.7758875643674,7463.79128934605,82507.38609266035,4844.503236187226,50.277757938309904,238.7306448938466,5319.0333957108005
3000.0,240.0,annual,15.0,18473.126946351123,174.50834285215973,3064.8303770559382,19394.39281411619,77699.97891840055,805.7758875643674,7440.206163511061,82507.38609266035,4848.768707408236,50.277757938309904,237.43495857370428,5319.0333957108005
3000.0,240.0,sun,8.0,17736.131453208236,111.65930662993273,3022.6876919294436,18586.882392804077,74443.45998656344,513.1676216710702,7282.011819489095,79074.31222055186,4642.509699951683,31.868792138816758,234.04533051335872,5104.948148523692
3000.0,240.0,sun,11.5,17722.025048350264,111.65930662993273,3006.987470061283,18586.882392804077,74446.52304074242,513.1676216710702,7269.890342005723,79074.31222055186,4645.886118477511,31.868792138816758,232.52013603408292,5104.948148523692
3000.0,240.0,sun,15.0,17701.74817421156,111.65930662993273,2985.4710458453014,18586.882392804077,74444.05905995799,513.1676216710702,7246.922296534762,79074.31222055186,4650.039788379279,31.868792138816758,231.25727222853584,5104.948148523692
3000.0,245.0,june16,8.0,19155.418526626992,131.76932123015834,3306.390934245053,20077.856300132575,80307.28573065218,606.0832269543791,7959.095914533491,85357.65285354751,5002.753523981535,37.67000254642874,255.79105939648787,5510.663283787701
3000.0,245.0,june16,11.5,19139.88480556943,131.76932123015834,3289.0906435882794,20077.856300132575,80310.74380280839,606.0832269543791,7945.736914922022,85357.65285354751,5006.5031966383385,37.67000254642874,254.11224095066495,5510.663283787701
3000.0,245.0,june16,15.0,19117.580716861055,131.76932123015834,3265.4118930572213,20077.856300132575,80308.2224932097,606.0832269543791,7920.465031593759,85357.65285354751,5011.121393247079,37.67000254642874,252.72299264208326,5510.663283787701
3000.0,245.0,annual,8.0,15206.21890898334,49.03177505541417,2781.3008647743322,15944.137644286875,63788.70889479429,224.93026567966257,6691.749807640132,67877.36298749586,3989.144087919477,13.942941259244051,215.02490474331793,4406.818639872125
3000.0,245.0,annual,11.5,15193.155906497639,49.03177505541417,2766.7565309498377,15944.137644286875,63791.660076844186,224.93026567966257,6680.530086711305,67877.36298749586,3992.2960869046624,13.942941259244051,213.6075094844047,4406.818639872125
3000.0,245.0,annual,15.0,15174.395629607365,49.03177505541417,2746.843008653707,15944.137644286875,63789.5787723115,224.93026567966257,6659.296982903493,67877.36298749586,3996.177248632843,13.942941259244051,212.4349509459454,4406.818639872125
3000.0,245.0,sun,8.0,14567.77328285378,22.15919220018747,2706.5199114404613,15276.239137169921,61110.98776493805,100.91176209419648,6511.158348129297,65049.04163011521,3825.6789398012374,6.208841196540845,209.21478660730767,4229.692516456085
3000.0,245.0,sun,11.5,14555.0622614524,22.15919220018747,2692.3683247145245,15276.239137169921,61113.868040753216,100.91176209419648,6500.243833012843,65049.04163011521,3828.7457548531816,6.208841196540845,207.83446559505506,4229.692516456085
3000.0,245.0,sun,15.0,14536.806725818587,22.15919220018747,2672.991172171602,15276.239137169921,61111.85059425326,100.91176209419648,6479.586680149644,65049.04163011521,3832.5218412527133,6.208841196540845,206.69264850484035,4229.692516456085
3000.0,250.0,june16,8.0,15843.695108997295,29.066210147076205,2968.837112137404,16626.741162725433,66368.9401061374,132.62693227766277,7135.778862640325,70794.54770536763,4148.7926842758525,8.176775410046323,229.28120754431424,4606.641442854072
3000.0,250.0,june16,11.5,15829.646985603602,29.066210147076205,2953.185155012677,16626.741162725433,66372.19835647508,132.62693227766277,7123.705968793863,70794.54770536763,4152.211915725511,8.176775410046323,227.7569696392638,4606.641442854072
3000.0,250.0,june16,15.0,15809.493011745659,29.066210147076205,2931.781809854797,16626.741162725433,66370.13184486657,132.62693227766277,7100.896246127692,70794.54770536763,4156.424048774351,8.176775410046323,226.49673150985123,4606.641442854072
3000.0,250.0,annual,8.0,12571.741402319534,8.976803700719913,2484.1906915564286,13198.2216829656,52713.28427361045,40.855665794993456,5967.364487415131,56296.984150182936,3307.186718962713,2.5123291247830064,191.70442804199482,3683.1663948290216
3000.0,250.0,annual,11.5,12559.985881912853,8.976803700719913,2471.096774942332,13198.2216829656,52716.056301235905,40.855665794993456,5957.275593446839,56296.984150182936,3310.047958250045,2.5123291247830064,190.42350103574827,3683.1663948290216
3000.0,250.0,annual,15.0,12543.118185725403,8.976803700719913,2453.1859340401074,13198.2216829656,52714.37193769293,40.855665794993456,5938.207978229875,56296.984150182936,3313.5718512707904,2.5123291247830064,189.364805160908,3683.1663948290216
3000.0,250.0,sun,8.0,12042.607875510765,2.078015105152167,2414.7606187118135,12644.136797942845,50503.274107121884,9.346571823973745,5799.870305000722,53955.73208951299,3171.9407271816713,0.5678468474223758,186.31665523921717,3535.5715086408445
3000.0,250.0,sun,11.5,12031.180767346097,2.078015105152167,2402.0332520776965,12644.136797942845,50505.97787020071,9.346571823973745,5790.066039283257,53955.73208951299,3174.7220351066853,0.5678468474223758,185.07041768500264,3535.5715086408445
3000.0,250.0,sun,15.0,12014.78374158602,2.078015105152167,2384.6226956073083,12644.136797942845,50504.349612226324,9.346571823973745,5771.5350767837845,53955.73208951299,3178.1473123205624,0.5678468474223758,184.0404679180059,3535.5715086408445
3000.0,255.0,june16,8.0,13178.396459476644,3.3435625663246893,2660.264828100346,13839.34808988534,55173.421780313336,15.06856350733919,6383.992952932053,58985.978901434384,3459.0337284466254,0.9173326351641737,205.07628495589486,3862.7435276190263
3000.0,255.0,june16,11.5,13165.71065204752,3.3435625663246893,2646.126663549873,13839.34808988534,55176.476903328374,15.06856350733919,6373.102321006858,58985.978901434384,3462.1426246582696,0.9173326351641737,203.6936202974257,3862.7435276190263
3000.0,255.0,june16,15.0,13147.536769092276,3.3435625663246893,2626.8196457546305,13839.34808988534,55174.826926960464,15.06856350733919,6352.565689202202,58985.978901434384,3465.9777304712475,0.9173326351641737,202.55214015906947,3862.7435276190263
3000.0,255.0,annual,8.0,10452.35484021787,0.8850809277775932,2213.6736789578413,10980.857707381576,43805.409320646526,3.9810251105064713,5308.595322824042,46889.54023210829,2754.652547696175,0.2418703078818041,170.4979373263437,3085.355439345691
3000.0,255.0,annual,11.5,10441.79387027121,0.8850809277775932,2201.906876234441,10980.857707381576,43807.99979426833,3.9810251105064713,5299.542051655303,46889.54023210829,2757.2416407584637,0.2418703078818041,169.34155226458503,3085.355439345691
3000.0,255.0,annual,15.0,10426.662588374984,0.8850809277775932,2185.834210638788,10980.857707381576,43806.67707295648,3.9810251105064713,5282.465996283056,46889.54023210829,2760.4349551494674,0.2418703078818041,168.3872935799149,3085.355439345691
3000.0,255.0,sun,8.0,10011.930599023437,0.07466342006716722,2149.309366917149,10519.361039426762,41971.05274151806,0.32865259174722966,5153.491503660796,44942.01420047874,2641.967721507963,0.019521967128975897,165.5096732638784,2961.680683766492
3000.0,255.0,sun,11.5,10001.675715908927,0.07466342006716722,2137.8842646780768,10519.361039426762,41973.57772591308,0.32865259174722966,5144.703317609266,44942.01420047874,2644.481964432188,0.019521967128975897,164.3857223837582,2961.680683766492
3000.0,255.0,sun,15.0,9986.982681755433,0.07466342006716722,2122.277530020049,10519.361039426762,41972.30370540246,0.32865259174722966,5128.126405555429,44942.01420047874,2647.5828446872433,0.019521967128975897,163.45831248571886,2961.680683766492
3000.0,260.0,june16,8.0,11019.601916682428,0.20284690689746185,2376.4494468463863,11576.46897447409,46102.11734085768,0.9030250312153371,5693.450493613458,49358.982931114166,2896.0655253806362,0.054276256282879555,182.8646162214939,3248.0459222794193
3000.0,260.0,june16,11.5,11008.177952228323,0.20284690689746185,2363.7137051341356,11576.46897447409,46104.98899298492,0.9030250312153371,5683.657966801688,49358.982931114166,2898.888109074312,0.054276256282879555,181.61373210306186,3248.0459222794193
3000.0,260.0,june16,15.0,10991.831896754073,0.20284690689746185,2346.342989407103,11576.46897447409,46103.703887031865,0.9030250312153371,5665.21454543126,49358.982931114166,2902.3725561873016,0.054276256282879555,180.581970729156,3248.0459222794193
3000.0,260.0,annual,8.0,8732.341945196507,0.043606356316782675,1965.8782060366527,9177.02273778732,36560.365534174074,0.19413466372710417,4706.004714066155,39189.434702031765,2301.371540811514,0.011669054654002817,151.11891196043953,2588.725876868137
3000.0,260.0,annual,11.5,8722.883214373616,0.043606356316782675,1955.3362088405452,9177.02273778732,36562.792175951174,0.19413466372710417,4697.909619212221,39189.434702031765,2303.7104484558554,0.011669054654002817,150.07803642593964,2588.725876868137
3000.0,260.0,annual,15.0,8709.348646027658,0.043606356316782675,1940.9548675075139,9177.02273778732,36561.78423777615,0.19413466372710417,4682.6603441986,39189.434702031765,2306.597386060601,0.011669054654002817,149.21991275089127,2588.725876868137
3000.0,260.0,sun,8.0,8363.788827357403,0.0,1906.3370365754613,8790.66469265202,35027.623802822025,0.0,4562.686289823629,37559.45921800306,2206.7536973627657,0.0,146.5103136808507,2484.390490360814
3000.0,260.0,sun,11.5,8354.614826729228,0.0,1896.112966490583,8790.66469265202,35029.98748643506,0.0,4554.837527947106,37559.45921800306,2209.0225866807596,0.0,145.4997058751382,2484.390490360814
3000.0,260.0,sun,15.0,8341.48758291681,0.0,1882.1647737385044,8790.66469265202,35029.02144098778,0.0,4540.051699711986,37559.45921800306,2211.8230137078517,0.0,144.66662131501207,2484.390490360814
3000.0,265.0,june16,8.0,9260.115855978627,0.0,2117.6978257086234,9734.483244353947,38700.9532212971,0.0,5066.426286162928,41526.587613198746,2433.1493255475198,0.0,162.69525562884186,2744.3816284925847
3000.0,265.0,june16,11.5,9249.895324255122,0.0,2106.293434094637,9734.483244353947,38703.67276740254,0.0,5057.668255243509,41526.587613198746,2435.710866933892,0.0,161.56843428175003,2744.3816284925847
3000.0,265.0,june16,15.0,9235.270717809204,0.0,2090.7432628632023,9734.483244353947,38702.73743087136,0.0,5041.178289941321,41526.587613198746,2438.873319040627,0.0,160.64026909716026,2744.3816284925847
3000.0,265.0,annual,8.0,7326.406015943894,0.0,1740.9234541026658,7704.5161562739095,30623.168258036807,0.0,4161.19282205524,32897.97023442079,1926.7363211476193,0.0,133.5971193284765,2179.8090634683217
