m_GeV,delta_keV,halo,eff_sigma_keV,N_p_unit,N_iso_unit,N_hig,N_lo_per_event,frac_hi,N_lo_per_hi_event,delta_max_248keV_june,sigma_p_N1_cm2,sigma_p_N0p3_cm2,sigma_p_N3_cm2,sigma_p_N0p105_cm2,sigma_p_N3p65_cm2,sigma_p_higgsino_equiv_cm2,effective_A_over_Z_sq
3000.0,270.0,annual,8.0,6163.747495399899,25685.819678717413,1612.2911202110984,0.0,0.2492977900047514,0.0,406.8497297884204,4.8151734041057993e-42,1.4445520212317396e-42,1.4445520212317398e-41,5.0559320743110894e-43,1.7575382924986165e-41,7.763461321716427e-39,4.167240740781017
3000.0,275.0,annual,8.0,5193.530551035797,21557.682745590824,1347.883213274954,0.0,0.25994879337807153,0.0,406.8497297884204,5.714708466200136e-42,1.7144125398600406e-42,1.7144125398600408e-41,6.000443889510143e-43,2.0858685901630494e-41,7.702759610351423e-39,4.150872423633161
3000.0,280.0,annual,8.0,4375.6147128492275,18056.611513694592,1122.1129946260692,0.0,0.2703199392698269,0.0,406.8497297884204,6.782935646120268e-42,2.0348806938360802e-42,2.0348806938360804e-41,7.122082428426281e-43,2.4757715108338974e-41,7.611220230223924e-39,4.126645671217436
3000.0,285.0,annual,8.0,3674.733450370265,15051.431484586146,928.032505011902,0.0,0.28036452639859916,0.0,406.8497297884204,8.076643764864857e-42,2.4229931294594573e-42,2.4229931294594574e-41,8.4804759531081e-43,2.947974974175673e-41,7.495387945196293e-39,4.095924694366491
3000.0,290.0,annual,8.0,3080.7437648241503,12498.854291397432,762.9106128451277,0.0,0.2904049131428544,0.0,406.8497297884204,9.633879113333997e-42,2.890163734000199e-42,2.8901637340001994e-41,1.0115573069000697e-42,3.5163658763669086e-41,7.349788618429515e-39,4.057089860607369
3000.0,295.0,annual,8.0,2567.3553345278056,10299.575087178227,621.3408788591611,0.0,0.3005757415187968,0.0,406.8497297884204,1.1560344846044482e-41,3.468103453813345e-42,3.468103453813345e-41,1.2138362088346707e-42,4.219525868806236e-41,7.182914826556252e-39,4.011745062579174
3000.0,300.0,annual,8.0,2127.134352093846,8419.89762825819,500.95834618255935,0.0,0.31157801096809346,0.0,406.8497297884204,1.395281542995076e-41,4.185844628985228e-42,4.185844628985228e-41,1.46504562014483e-42,5.092777631932027e-41,6.989779342378629e-39,3.9583290166745035
3000.0,305.0,annual,8.0,1744.540287592275,6799.691430082331,398.3075341938503,0.0,0.32374530171008215,0.0,406.8497297884204,1.7012798856273743e-41,5.103839656882123e-42,5.103839656882123e-41,1.786343879908743e-42,6.209671582539916e-41,6.776325962178352e-39,3.897698137695012
3000.0,310.0,annual,8.0,1418.667887599579,5430.534081438228,312.4022593466789,0.0,0.3374756934083981,0.0,406.8497297884204,2.092069135341591e-41,6.276207406024773e-42,6.276207406024773e-41,2.1966725921086705e-42,7.636052343996806e-41,6.535671245901659e-39,3.827910766787585
3000.0,315.0,annual,8.0,1139.9732266609517,4279.003720317834,241.46396145869625,0.0,0.35254109415958607,0.0,406.8497297884204,2.6035271983015213e-41,7.810581594904563e-42,7.810581594904564e-41,2.733703558216597e-42,9.50287427380055e-41,6.286579910673459e-39,3.7536001901126106
3000.0,320.0,annual,8.0,903.5006220874494,3313.8167253593165,182.83689127235536,0.0,0.3707423128108366,0.0,406.8497297884204,3.284946604785033e-41,9.8548398143551e-42,9.8548398143551e-41,3.4491939350242854e-42,1.199005510746537e-40,6.00609425214574e-39,3.6677525663491726
3000.0,325.0,annual,8.0,704.7083752571863,2520.251012658566,135.75296972178208,0.0,0.39132504911440014,0.0,406.8497297884204,4.211602139486658e-41,1.2634806418459973e-41,1.2634806418459974e-40,4.4221822464609915e-42,1.53723478091263e-40,5.717374977219249e-39,3.576303476936527
3000.0,330.0,annual,8.0,540.5109770162551,1879.320316652104,98.60349120874405,0.0,0.41531075904860354,0.0,406.8497297884204,5.491010223938664e-41,1.6473030671815988e-41,1.647303067181599e-40,5.765560735135597e-42,2.004218731737612e-40,5.4143277834325964e-39,3.4769327480200025
3000.0,335.0,annual,8.0,406.3646386442454,1367.8164773093424,69.66149732937272,0.0,0.4439573360438258,0.0,406.8497297884204,7.303665276706433e-41,2.19109958301193e-41,2.19109958301193e-40,7.668848540541755e-42,2.665837825997848e-40,5.087842591679175e-39,3.3659830291158928
3000.0,340.0,annual,8.0,298.4842948715826,969.581759607388,47.857148605568376,0.0,0.47641824223142104,0.0,406.8497297884204,9.943408587792665e-41,2.9830225763377994e-41,2.9830225763377994e-40,1.0440579017182298e-41,3.6293441345443223e-40,4.758631824318783e-39,3.248351006288397
3000.0,345.0,annual,8.0,214.2018524386124,668.6778182166788,31.910398343452773,0.0,0.514561077183191,0.0,406.8497297884204,1.3855861969251225e-40,4.1567585907753674e-41,4.156758590775368e-40,1.4548655067713788e-41,5.0573896187766965e-40,4.421460748307046e-39,3.1217181859261167
3000.0,350.0,annual,8.0,149.14767318544904,444.9032360101698,20.4879694417731,0.0,0.5586052967276143,0.0,406.8497297884204,1.9899414034149934e-40,5.969824210244981e-41,5.96982421024498e-40,2.0894384735857433e-41,7.263286122464725e-40,4.076985866408546e-39,2.98297134985794
3000.0,355.0,annual,8.0,100.63238788313404,285.25011225664247,12.662901548303488,0.0,0.6085147743938832,0.0,406.8497297884204,2.949300283318389e-40,8.847900849955167e-41,8.847900849955168e-40,3.0967652974843084e-41,1.076494603411212e-39,3.734669912404434e-39,2.8345756098713255
3000.0,360.0,annual,8.0,65.04941088774525,173.8529092882467,7.45304943138809,0.0,0.6630625835056267,0.0,406.8497297884204,4.562610576241927e-40,1.3687831728725781e-40,1.3687831728725781e-39,4.790741105054024e-41,1.665352860328303e-39,3.400536216090518e-39,2.6726284975625982
3000.0,365.0,annual,8.0,40.54081946504875,101.39116749482704,4.224232347900937,0.0,0.7233856323836673,0.0,406.8497297884204,7.320896173561754e-40,2.196268852068526e-40,2.1962688520685263e-39,7.686940982239841e-41,2.67212710335004e-39,3.092516643198375e-39,2.5009649245555803
3000.0,370.0,annual,8.0,24.045029976059872,55.66615379582762,2.2884917256629427,0.0,0.7863783846549602,0.0,406.8497297884204,1.2343304640927192e-39,3.702991392278157e-40,3.7029913922781576e-39,1.296046987297355e-40,4.5053061939384245e-39,2.8247550538098878e-39,2.3150794093935803
3000.0,375.0,annual,8.0,13.356437047315277,28.248672097917996,1.1851145654004052,0.0,0.8459744422022639,0.0,406.8497297884204,2.222113045891912e-39,6.666339137675736e-40,6.666339137675736e-39,2.3332186981865075e-40,8.110712617505478e-39,2.6334585366527638e-39,2.114985605655675
3000.0,380.0,annual,8.0,6.929844773050714,13.198269309573954,0.5978825515156503,0.0,0.900330708596641,0.0,406.8497297884204,4.282853942831906e-39,1.2848561828495717e-39,1.2848561828495718e-38,4.496996639973502e-40,1.5632416891336454e-38,2.5606436431092026e-39,1.9045548265237262
3000.0,385.0,annual,8.0,3.327131044157448,5.590662007422777,0.3017700989393931,0.0,0.9415703292888449,0.0,406.8497297884204,8.920452069837024e-39,2.676135620951107e-39,2.676135620951107e-38,9.366474673328876e-40,3.2559650054905135e-38,2.6919257036988326e-39,1.6803251609942338
3000.0,390.0,annual,8.0,1.4338311811374058,2.0736086504796156,0.1530931838669763,0.0,0.9684541254624425,0.0,406.8497297884204,2.0699447326797325e-38,6.209834198039197e-39,6.209834198039197e-38,2.173441969313719e-39,7.555298274281023e-38,3.168944295546173e-39,1.4462013922968935
3000.0,395.0,annual,8.0,0.5386286113040468,0.653476302136483,0.0777143948369696,0.0,0.9798180395481282,0.0,406.8497297884204,5.510199864358809e-38,1.6530599593076426e-38,1.6530599593076427e-37,5.78570985757675e-39,2.011222950490965e-37,4.2822184788939684e-39,1.2132224104367277
3000.0,400.0,annual,8.0,0.1698172423635436,0.178606150543437,0.0398662568951827,0.0,0.9769995886584747,0.0,406.8497297884204,1.747732597490638e-37,5.243197792471914e-38,5.243197792471914e-37,1.83511922736517e-38,6.379223980840828e-37,6.967555671564672e-39,1.0517550989379405
3000.0,405.0,annual,8.0,0.042796654663432,0.0473221061454762,0.0182959699848248,0.0,0.9708862761055708,0.0,406.8497297884204,6.93500771097262e-37,2.0805023132917858e-37,2.080502313291786e-36,7.281758096521251e-38,2.531277814505006e-36,1.2688269292448358e-38,1.1057431128118296
3000.0,410.0,annual,8.0,0.0080778766320314,0.0145370253155614,0.0069203856102164,0.0,0.9663765126563961,0.0,406.8497297884204,3.6741726027090376e-36,1.1022517808127112e-36,1.1022517808127113e-35,3.857881232844489e-37,1.3410729999887985e-35,2.5426691209238964e-38,1.7996097214356284
3000.0,415.0,annual,8.0,0.0009218989164871,0.0044581744620153,0.0019131884632997,0.0,0.9681045955683023,0.0,406.8497297884204,3.219389076035282e-35,9.658167228105847e-36,9.658167228105846e-35,3.3803585298370464e-36,1.1750770127528778e-34,6.159298039143782e-38,4.835860398885372
3000.0,200.0,annual,11.5,106311.08705336587,462523.3821562911,28544.816151479215,0.25543692184379646,0.06441270818753744,3.965629283899886,406.8497297884204,2.7917608437749157e-43,8.375282531324747e-44,8.375282531324748e-43,2.931348885963662e-44,1.0189927079778442e-42,7.969030002445346e-39,4.350659888597643
3000.0,205.0,annual,11.5,84513.48716778879,365089.829735994,22486.355213540388,0.2118240052307519,0.07385995431463109,2.86791411118963,406.8497297884204,3.511807878729359e-43,1.0535423636188078e-43,1.0535423636188078e-42,3.687398272665827e-44,1.281809875736216e-42,7.896775940281814e-39,4.31990019547014
3000.0,210.0,annual,11.5,67292.6656852649,288752.0046796711,17762.610110379548,0.16923028357015366,0.08449501334606851,2.0028434444649723,406.8497297884204,4.410512305796835e-43,1.3231536917390504e-43,1.3231536917390505e-42,4.631037921086677e-44,1.6098369916158447e-42,7.834221047490027e-39,4.290987758312259
3000.0,215.0,annual,11.5,53721.29435221044,229181.07788100367,14097.05978137484,0.12968778674255288,0.096080138246848,1.3497876783790683,406.8497297884204,5.5247203864610754e-43,1.6574161159383225e-43,1.6574161159383228e-42,5.80095640578413e-44,2.0165229410582923e-42,7.78823135633221e-39,4.266112360927761
3000.0,220.0,annual,11.5,43017.56920159541,182616.56332538015,11244.291461031704,0.09431945237690957,0.10881129696087632,0.8668167277780231,406.8497297884204,6.899393331683787e-43,2.069817999505136e-43,2.069817999505136e-42,7.244362998267977e-44,2.518278566064582e-42,7.75787895257511e-39,4.24516230727903
3000.0,225.0,annual,11.5,34562.592690199825,146138.10198283708,9016.870837319071,0.06367739950675355,0.12227080670881543,0.5207898861614574,406.8497297884204,8.58717784151908e-43,2.576153352455724e-43,2.576153352455724e-42,9.016536733595033e-44,3.1343199121544636e-42,7.742947345406592e-39,4.228215842854704
3000.0,230.0,annual,11.5,27911.93611261963,117657.928243832,7280.729354106877,0.03930243836622858,0.13678991612785485,0.28731970512719196,406.8497297884204,1.0633269182661439e-42,3.1899807547984318e-43,3.1899807547984315e-42,1.1164932641794511e-43,3.881143251671425e-42,7.741795506832317e-39,4.215326653411052
3000.0,235.0,annual,11.5,22642.264512999423,95254.5052726889,5916.244481867842,0.021077675453653997,0.15185674586797648,0.13879973084619388,406.8497297884204,1.3108014435761786e-42,3.932404330728536e-43,3.932404330728536e-42,1.3763415157549876e-43,4.7844252690530514e-42,7.755021807381969e-39,4.206933684482008
3000.0,240.0,annual,11.5,18493.944242831847,77702.51512898998,4844.503236187226,0.00943597215179224,0.1669152312058223,0.05653152251969619,406.8497297884204,1.6048233205297428e-42,4.814469961589228e-43,4.8144699615892284e-42,1.68506448655623e-43,5.857605119933561e-42,7.77457176981507e-39,4.201511268160498
3000.0,245.0,annual,11.5,15193.15590649764,63791.660076844186,3992.2960869046624,0.00322722779632932,0.1821054524798618,0.017721752711859103,406.8497297884204,1.9534791317964636e-42,5.860437395389391e-43,5.860437395389391e-42,2.0511530883862867e-43,7.130198831057092e-42,7.798867093720938e-39,4.198710292281176
3000.0,250.0,annual,11.5,12559.985881912851,52716.056301235905,3310.047958250045,0.0007147144738153774,0.19674359495107896,0.0036327204145735668,406.8497297884204,2.363021207867251e-42,7.089063623601753e-43,7.089063623601752e-42,2.4811722682606137e-43,8.625027408715466e-42,7.82171352440255e-39,4.197142958349201
3000.0,255.0,annual,11.5,10441.79387027121,43807.99979426833,2757.2416407584637,8.476330205076194e-05,0.21087438648865509,0.0004019611080424988,406.8497297884204,2.8423768346906124e-42,8.527130504071837e-43,8.527130504071837e-42,2.9844956764251433e-43,1.0374675446620735e-41,7.837119767336193e-39,4.195447672932322
3000.0,260.0,annual,11.5,8722.883214373616,36562.792175951174,2303.7104484558554,4.999076021667675e-06,0.224161686083167,2.230120637035604e-05,406.8497297884204,3.402488865214572e-42,1.0207466595643715e-42,1.0207466595643716e-41,3.572613308475301e-43,1.2419084358033186e-41,7.838349149549516e-39,4.19159482907014
3000.0,265.0,annual,11.5,7317.994251796527,30625.458744330605,1928.8479445135624,0.0,0.23661395006906044,0.0,406.8497297884204,4.055689576715255e-42,1.2167068730145763e-42,1.2167068730145764e-41,4.258474055551018e-43,1.480326695501068e-41,7.822808503632299e-39,4.184952555382538
3000.0,270.0,annual,11.5,6156.217798182248,25687.92499346779,1614.1861628528577,0.0,0.24823854278724597,0.0,406.8497297884204,4.821062863993672e-42,1.4463188591981016e-42,1.4463188591981016e-41,5.062116007193356e-43,1.75968794535769e-41,7.782092965302354e-39,4.1726796932123955
3000.0,275.0,annual,11.5,5186.8665392249595,21559.65056203045,1349.5820869495012,0.0,0.2588489213708817,0.0,406.8497297884204,5.722050641755696e-42,1.7166151925267087e-42,1.7166151925267087e-41,6.008153173843481e-43,2.0885484842408288e-41,7.722377046731384e-39,4.156584789484861
3000.0,280.0,annual,11.5,4369.71009154415,18058.425866193404,1123.6341252847617,0.0,0.26917652782598783,0.0,406.8497297884204,6.792101166369439e-42,2.0376303499108315e-42,2.0376303499108314e-41,7.131706224687911e-43,2.479116925724845e-41,7.631836652919133e-39,4.132637060096587
3000.0,285.0,annual,11.5,3669.540653772456,15053.119456796145,929.3887496624905,0.0,0.2791797967376194,0.0,406.8497297884204,8.088073088647056e-42,2.4264219265941165e-42,2.426421926594117e-41,8.492476743079408e-43,2.952146677356175e-41,7.516964135036524e-39,4.102180865967746
3000.0,290.0,annual,11.5,3076.182141615264,12500.4102083476,764.1148525204287,0.0,0.28917863071526295,0.0,406.8497297884204,9.648165044573399e-42,2.894449513372019e-42,2.8944495133720194e-41,1.0130573296802068e-42,3.5215802412692904e-41,7.372306210126958e-39,4.063611851599852
3000.0,295.0,annual,11.5,2563.371571266058,10301.00899513202,622.4083239553161,0.0,0.29930479331321824,0.0,406.8497297884204,1.1578310902002597e-41,3.473493270600779e-42,3.473493270600779e-41,1.2157226447102727e-42,4.226083479230948e-41,7.206437082749e-39,4.018539142198693
3000.0,300.0,annual,11.5,2123.6678317602928,8421.208203971575,501.9000961575166,0.0,0.3102597443465782,0.0,406.8497297884204,1.3975590987255382e-41,4.1926772961766146e-42,4.1926772961766145e-41,1.4674370536618152e-42,5.101090710348214e-41,7.014350460361598e-39,3.9654074323814084
3000.0,305.0,annual,11.5,1741.5418928696056,6800.891700015726,399.13467793380545,0.0,0.3223747359041684,0.0,406.8497297884204,1.704208961667253e-41,5.112626885001758e-42,5.112626885001759e-41,1.7894194097506154e-42,6.220362710085472e-41,6.802088950469639e-39,3.905097963971246
3000.0,310.0,annual,11.5,1416.0869153020035,5431.626481277154,313.12537999244825,0.0,0.3360486680337478,0.0,406.8497297884204,2.0958821586981254e-41,6.287646476094375e-42,6.287646476094376e-41,2.200676266633032e-42,7.649969879248157e-41,6.562738973617433e-39,3.8356589716237663
3000.0,315.0,annual,11.5,1137.7692756994109,4279.995645853278,242.0930480332039,0.0,0.3510517632356219,0.0,406.8497297884204,2.608570440718633e-41,7.8257113221559e-42,7.825711322155901e-41,2.7389989627545652e-42,9.52128210862301e-41,6.315167690028919e-39,3.761743032850201
3000.0,320.0,annual,11.5,901.628629245996,3314.7122100280885,183.3821157318492,0.0,0.3691817795561075,0.0,406.8497297884204,3.291766925623622e-41,9.875300776870865e-42,9.875300776870866e-41,3.456355271904803e-42,1.201494927852622e-40,6.036511833169845e-39,3.676360867999588
3000.0,325.0,annual,11.5,703.1338923648954,2521.0548052258127,136.22173416839175,0.0,0.38968568152358557,0.0,406.8497297884204,4.2210329116194804e-41,1.266309873485844e-41,1.2663098734858442e-40,4.432084557200454e-42,1.5406770127411102e-40,5.7499642320266146e-39,3.5854548224756844
3000.0,330.0,annual,11.5,539.1975501714495,1880.04306268154,99.00450595320834,0.0,0.4135829404337816,0.0,406.8497297884204,5.504385730246008e-41,1.6513157190738023e-41,1.6513157190738024e-40,5.779605016758308e-42,2.0091007915397927e-40,5.449589897988959e-39,3.486742590139254
3000.0,335.0,annual,11.5,405.282032476289,1368.4583368582842,70.00075562965087,0.0,0.44213536761761335,0.0,406.8497297884204,7.323175130200159e-41,2.1969525390600474e-41,2.1969525390600477e-40,7.689333886710167e-42,2.6729589225230577e-40,5.12627792722278e-39,3.3765581180516455
3000.0,340.0,annual,11.5,297.6012052634725,970.151336844803,48.14273470333149,0.0,0.4744862083808972,0.0,406.8497297884204,9.972914250531156e-41,2.991874275159347e-41,2.991874275159347e-40,1.0471559963057714e-41,3.6401137014438716e-40,4.8012336498239546e-39,3.2599039240647834
3000.0,345.0,annual,11.5,213.49326391716144,669.1783284118475,32.14812694953894,0.0,0.5125196141797332,0.0,406.8497297884204,1.3901849859295522e-40,4.1705549577886565e-41,4.170554957788656e-40,1.45969423522603e-41,5.074175198642865e-40,4.4691843411006254e-39,3.134423616622858
3000.0,350.0,annual,11.5,148.58650681640515,445.3379901438389,20.683445527225807,0.0,0.5564437212300136,0.0,406.8497297884204,1.997456811212717e-40,5.99237043363815e-41,5.992370433638151e-40,2.0973296517733528e-41,7.290717360926416e-40,4.131428914770439e-39,2.9971630647061556
3000.0,355.0,annual,11.5,100.19851537150488,285.6262022612244,12.821473407887712,0.0,0.6062391537622542,0.0,406.8497297884204,2.962071134430579e-40,8.886213403291736e-41,8.886213403291736e-40,3.110174691152108e-41,1.081155964067161e-39,3.797811628237345e-39,2.8506031372042933
3000.0,360.0,annual,11.5,64.72395886628614,174.17607898401187,7.58042756760519,0.0,0.6606741163818974,0.0,406.8497297884204,4.585552789004845e-40,1.3756658367014534e-40,1.3756658367014533e-39,4.814830428455088e-41,1.6737267679867683e-39,3.4760450774481186e-39,2.691060343571442
3000.0,365.0,annual,11.5,40.30245209849195,101.66375838732418,4.324376731416343,0.0,0.7209133394922804,0.0,406.8497297884204,7.364195343981039e-40,2.2092586031943114e-40,2.2092586031943118e-39,7.732405111180091e-41,2.687931300553079e-39,3.184555499111617e-39,2.522520419821509
3000.0,370.0,annual,11.5,23.87600039374903,55.89095614784385,2.3654081064589385,0.0,0.7838373077716508,0.0,406.8497297884204,1.243068877534602e-39,3.729206632603806e-40,3.729206632603806e-39,1.3052223214113322e-40,4.5372014030012974e-39,2.940365199807161e-39,2.340884370335186
3000.0,375.0,annual,11.5,13.242582223031691,28.429182488559704,1.2425063495674984,0.0,0.8433474731991342,0.0,406.8497297884204,2.2412179520285918e-39,6.723653856085776e-40,6.723653856085776e-39,2.3532788496300217e-40,8.180445524904359e-39,2.7847275361601907e-39,2.1468005264951464
3000.0,380.0,annual,11.5,6.858511080393016,13.339852343651785,0.6395790844187809,0.0,0.8976114665193177,0.0,406.8497297884204,4.327398856921084e-39,1.2982196570763252e-39,1.298219657076325e-38,4.543768799767138e-40,1.5795005827761955e-38,2.767713798824466e-39,1.9450070412202887
3000.0,385.0,annual,11.5,3.2849194347602992,5.696376087893481,0.3306358012784276,0.0,0.9386075140536317,0.0,406.8497297884204,9.035080950665398e-39,2.710524285199619e-39,2.7105242851996195e-38,9.486834998198667e-40,3.29780454699287e-38,2.987321229738711e-39,1.734099176867376
3000.0,390.0,annual,11.5,1.4114447479539307,2.1488744502552475,0.1722244652565961,0.0,0.9649512665259696,0.0,406.8497297884204,2.1027754045985552e-38,6.308326213795666e-39,6.308326213795666e-38,2.2079141748284832e-39,7.675130226784726e-38,3.621493696117087e-39,1.522464448835362
3000.0,395.0,annual,11.5,0.5281989051428243,0.7037306135758072,0.0896116419724496,0.0,0.9752003529154253,0.0,406.8497297884204,5.619003129407855e-38,1.6857009388223563e-38,1.6857009388223564e-37,5.899953285878248e-39,2.050936142233867e-37,5.035280966745706e-39,1.3323212273329483
3000.0,400.0,annual,11.5,0.1658897740044884,0.2100137080752573,0.0468845760396682,0.0,0.9702412627276149,0.0,406.8497297884204,1.7891104613036787e-37,5.367331383911036e-38,5.367331383911036e-37,1.8785659843688627e-38,6.530253183758427e-37,8.388168546635816e-39,1.2659834479584924
3000.0,405.0,annual,11.5,0.0416393055155094,0.0646675760435423,0.0219901881441231,0.0,0.9608091215301328,0.0,406.8497297884204,7.12776369394984e-37,2.138329108184952e-37,2.1383291081849523e-36,7.484151878647333e-38,2.6016337482916914e-36,1.5674086467680685e-38,1.5530416572259005
3000.0,410.0,annual,11.5,0.0078375865535718,0.0227398137792983,0.0086064406368773,0.0,0.9502034864485883,0.0,406.8497297884204,3.786817894336053e-36,1.1360453683008159e-36,1.1360453683008159e-35,3.976158789052855e-37,1.382188531432659e-35,3.2591023410267937e-38,2.901379605043743
3000.0,415.0,annual,11.5,0.0008986484208206,0.0076160695612272,0.0025470476389659,0.0,0.9289058166407724,0.0,406.8497297884204,3.302683487984267e-35,9.9080504639528e-36,9.908050463952801e-35,3.46781766238348e-36,1.2054794731142573e-34,8.41209218032199e-38,8.475026923513195
3000.0,200.0,annual,15.0,106266.69977572247,462514.8293548709,28553.349262468957,0.25554361706999795,0.0639972793391034,3.993038762100259,406.8497297884204,2.7929269537976054e-43,8.378780861392816e-44,8.378780861392815e-43,2.9325733014874856e-44,1.0194183381361259e-42,7.974741877634652e-39,4.35239666171073
3000.0,205.0,annual,15.0,84472.80999722175,365082.2634242884,22494.221555437704,0.2119260072973488,0.0733854887731107,2.887846232823634,406.8497297884204,3.51349896025117e-43,1.054049688075351e-43,1.054049688075351e-42,3.689173908263729e-44,1.2824271204916769e-42,7.903342404668983e-39,4.321890836072527
3000.0,210.0,annual,15.0,67255.49081709718,288745.3744881815,17769.853656330175,0.1693238240886344,0.0839561303592831,2.0168131066073145,406.8497297884204,4.412950176839454e-43,1.3238850530518362e-43,1.3238850530518362e-42,4.633597685681427e-44,1.6107268145464007e-42,7.841747883511346e-39,4.293260981076341
3000.0,215.0,annual,15.0,53687.36251935554,229175.3221608108,14103.719032989162,0.12976975285332026,0.0954711628388785,1.3592560202951085,406.8497297884204,5.528212155844529e-43,1.6584636467533585e-43,1.6584636467533585e-42,5.804622763636755e-44,2.0177974368832527e-42,7.796835100078653e-39,4.268701448654472
3000.0,220.0,annual,15.0,42986.68717927036,182611.600683536,11250.402412480187,0.09438721231900148,0.10812798429462778,0.8729212232590468,406.8497297884204,6.904349917847541e-43,2.071304975354262e-43,2.0713049753542623e-42,7.249567413739918e-44,2.5200877200143522e-42,7.767671497235936e-39,4.248096624007759
3000.0,225.0,annual,15.0,34534.52132321095,146133.84577970137,9022.47156107317,0.06372915964651983,0.1215083918210209,0.5244836071930854,406.8497297884204,8.594157924385494e-43,2.5782473773156484e-43,2.5782473773156486e-42,9.02386582060477e-44,3.136867642400705e-42,7.754054546413974e-39,4.231529500931103
3000.0,230.0,annual,15.0,27886.47216232748,117654.295168738,7285.852125981009,0.03933832656790185,0.1359464192668736,0.28936640464709557,406.8497297884204,1.0642978730586117e-42,3.1928936191758352e-43,3.1928936191758354e-42,1.1175127667115424e-43,3.8846872366639325e-42,7.754316921101152e-39,4.219045510090734
3000.0,235.0,annual,15.0,22619.200272810307,95251.44221213124,5920.925377914282,0.021099167839035798,0.15092989011624214,0.1397944954626667,406.8497297884204,1.31213803545256e-42,3.9364141063576795e-43,3.93641410635768e-42,1.377744937225188e-43,4.7893038294018436e-42,7.769071393437652e-39,4.211087972311268
3000.0,240.0,annual,15.0,18473.126946351123,77699.97891840055,4848.768707408236,0.009446605512913948,0.16590750369207602,0.05693898891063316,406.8497297884204,1.6066317898246093e-42,4.8198953694738276e-43,4.819895369473828e-42,1.6869633793158398e-43,5.864206032859823e-42,7.790185946828851e-39,4.206108643331124
3000.0,245.0,annual,15.0,15174.395629607365,63789.5787723115,3996.177248632843,0.0032312176545434422,0.18101828077384727,0.017850228389807328,406.8497297884204,1.9558942401346416e-42,5.867682720403925e-43,5.867682720403925e-42,2.053688952141374e-43,7.139013976491442e-42,7.816100063158077e-39,4.203764046315566
3000.0,250.0,annual,15.0,12543.118185725403,52714.37193769293,3313.5718512707904,0.0007156756053638953,0.19558022955025137,0.003659243099415697,406.8497297884204,2.3661989443143302e-42,7.09859683294299e-43,7.09859683294299e-42,2.4845088915300467e-43,8.636626146747305e-42,7.840570216386625e-39,4.202652893575069
3000.0,255.0,annual,15.0,10426.662588374984,43806.67707295648,2760.434955149467,8.488631144201385e-05,0.2096389129418884,0.0004049167697484875,406.8497297884204,2.8465017217075725e-42,8.539505165122717e-43,8.539505165122718e-42,2.9888268077929512e-43,1.0389731284232639e-41,7.857582852494723e-39,4.201409291003426
3000.0,260.0,annual,15.0,8709.348646027658,36561.78423777615,2306.597386060601,5.006844723878576e-06,0.2228587861610966,2.2466445277411265e-05,406.8497297884204,3.407776426887007e-42,1.022332928066102e-42,1.0223329280661021e-41,3.5781652482313575e-43,1.2438383958137574e-41,7.860368198536505e-39,4.197992952601801
3000.0,265.0,annual,15.0,7305.957372010089,30624.75062375284,1931.4545477030188,0.0,0.2352521234415213,0.0,406.8497297884204,4.062371500164885e-42,1.2187114500494655e-42,1.2187114500494656e-41,4.2654900751731296e-43,1.482765597560183e-41,7.8462859084526e-39,4.1917505214415245
3000.0,270.0,annual,15.0,6145.478087637684,25687.42525617829,1616.529172792873,0.0,0.2468140247595844,0.0,406.8497297884204,4.8294880538549114e-42,1.4488464161564734e-42,1.4488464161564735e-41,5.070962456547657e-43,1.7627631396570426e-41,7.807008328711143e-39,4.179890464153051
3000.0,275.0,annual,15.0,5177.366435585993,21559.36598901933,1351.6839280530835,0.0,0.2573716766988131,0.0,406.8497297884204,5.7325502026425705e-42,1.719765060792771e-42,1.719765060792771e-41,6.019177712774699e-43,2.092380823964538e-41,7.748595975669409e-39,4.164156865705636
3000.0,280.0,annual,15.0,4361.309901740277,18058.30432270937,1125.5162437194008,0.0,0.2676448891398427,0.0,406.8497297884204,6.80518323121923e-42,2.041554969365769e-42,2.041554969365769e-41,7.145442392780192e-43,2.483891879395019e-41,7.659344268224122e-39,4.140568941341139
3000.0,285.0,annual,15.0,3662.1619552806783,15053.157136608415,931.0681422854744,0.0,0.27759623779719345,0.0,406.8497297884204,8.104369323884422e-42,2.4313107971653266e-42,2.431310797165327e-41,8.509587790078643e-43,2.958094803217814e-41,7.545720090784455e-39,4.110456424490571
3000.0,290.0,annual,15.0,3069.713333322478,12500.56826985866,765.6086892478247,0.0,0.2875429697350501,0.0,406.8497297884204,9.668496627126403e-42,2.900548988137921e-42,2.900548988137921e-41,1.0151921458482724e-42,3.5290012689011366e-41,7.40228502969126e-39,4.072226593331038
3000.0,295.0,annual,15.0,2557.733493701134,10301.2702264358,623.7328817554956,0.0,0.29761439158932723,0.0,406.8497297884204,1.1603833269793087e-41,3.481149980937926e-42,3.481149980937926e-41,1.2184024933282741e-42,4.2353991434744757e-41,7.237692364778336e-39,4.027499445037757
3000.0,300.0,annual,15.0,2118.769587527044,8421.539463879015,503.0699864866253,0.0,0.30851068598688725,0.0,406.8497297884204,1.4007900238040627e-41,4.202370071412188e-42,4.202370071412188e-41,1.470829524994266e-42,5.112883586884828e-41,7.046954183457093e-39,3.9747311427611858
