m_chi_GeV,kind,ff,T_GeV,E_R_max_keV,N_lo
10.0,const,shell,0.03836718178112645,10731.607945256892,1184.4834036485381
10.0,const,shell,0.03926313401706837,10982.566643530086,1184.4834036485383
10.0,const,shell,0.04018000857182091,11239.402443138522,1184.4834036485381
10.0,const,shell,0.04111829402435831,11502.253374917094,1184.4834036485383
10.0,const,shell,0.04207849036297403,11771.260730210726,1184.4834036485383
10.0,const,shell,0.043061109251711714,12046.569138768495,1184.4834036485383
10.0,const,shell,0.04406667430301786,12328.3266485395,1184.4834036485383
10.0,const,shell,0.045095721356761466,12616.684807418562,1184.4834036485383
10.0,const,shell,0.04614879876576939,12911.798746991555,1184.4834036485383
10.0,const,shell,0.047226467688029516,13213.827268331177,1184.4834036485383
10.0,const,shell,0.04832930238571752,13522.932929895604,1184.4834036485383
10.0,const,shell,0.049457890531206423,13839.282137583745,1184.4834036485386
10.0,const,shell,0.05061283352022219,14163.045237002365,1184.4834036485383
10.0,const,shell,0.0517947467923121,14494.396608001864,1184.4834036485383
10.0,const,shell,0.05300426015879673,14833.51476153903,1184.4834036485383
10.0,const,shell,0.05424201813838027,15180.582438926687,1184.4834036485381
10.0,const,shell,0.05550868030059805,15535.78671353194,1184.4834036485381
10.0,const,shell,0.05680492161728426,15899.319094986224,1184.4834036485386
10.0,const,shell,0.058131432822247135,16271.37563597237,1184.4834036485383
10.0,const,shell,0.05948892077934334,16652.157041655457,1184.4834036485381
10.0,const,shell,0.06087810885914762,17041.868781826433,1184.4834036485383
10.0,const,shell,0.06229973732441844,17440.72120582905,1184.4834036485381
10.0,const,shell,0.06375456372456506,17848.92966034293,1184.4834036485381
10.0,const,shell,0.06524336329932624,18266.714610097577,1184.4834036485383
10.0,const,shell,0.06676692939187563,18694.301761594135,1184.4834036485381
10.0,const,shell,0.06832607387157402,19131.92218991414,1184.4834036485383
10.0,const,shell,0.06992162756659374,19579.81246869645,1184.4834036485386
10.0,const,shell,0.07155444070664578,20038.214803366307,1184.4834036485383
10.0,const,shell,0.07322538337604534,20507.37716770231,1184.4834036485383
10.0,const,shell,0.07493534597735753,20987.553443830195,1184.4834036485383
10.0,const,shell,0.0766852397058701,21479.00356573439,1184.4834036485381
10.0,const,shell,0.07847599703514611,21981.99366638123,1184.4834036485383
10.0,const,shell,0.08030857221391513,22496.79622855035,1184.4834036485383
10.0,const,shell,0.08218394177456802,23023.690239473628,1184.4834036485381
10.0,const,shell,0.08410310505352604,23562.96134938397,1184.4834036485383
10.0,const,shell,0.08606708472376164,24114.902034079216,1184.4834036485381
10.0,const,shell,0.08807692733975461,24679.81176160954,1184.4834036485386
10.0,const,shell,0.09013370389517433,25257.997163200063,1184.4834036485383
10.0,const,shell,0.09223851039358476,25849.772208523507,1184.4834036485381
10.0,const,shell,0.09439246843247669,26455.458385441307,1184.4834036485383
10.0,const,shell,0.09659672580093832,27075.38488433515,1184.4834036485383
10.0,const,shell,0.09885245709128276,27709.88878715441,1184.4834036485381
10.0,const,shell,0.10116086432495808,28359.31526130893,1184.4834036485383
10.0,const,shell,0.10352317759307378,29024.017758540445,1184.4834036485383
10.0,const,shell,0.1059406557118851,29704.35821890995,1184.4834036485383
10.0,const,shell,0.10841458689358349,30400.70728004247,1184.4834036485381
10.0,const,shell,0.11094628943275218,31113.444491775204,1184.4834036485383
10.0,const,shell,0.11353711240885178,31842.958536359434,1184.4834036485383
10.0,const,shell,0.11618843640511002,32589.647454370846,1184.4834036485381
10.0,const,shell,0.118901674244199,33353.91887648825,1184.4834036485383
10.0,const,shell,0.1216782717410923,34136.19026130548,1184.4834036485381
10.0,const,shell,0.12451970847350319,34936.88913934621,1184.4834036485386
10.0,const,shell,0.12742749857031335,35756.45336345676,1184.4834036485383
10.0,const,shell,0.13040319151841315,36595.331365757505,1184.4834036485383
10.0,const,shell,0.13344837298838383,37453.98242133945,1184.4834036485381
10.0,const,shell,0.13656466567946096,38332.87691889817,1184.4834036485383
10.0,const,shell,0.1397537301842291,39232.49663850298,1184.4834036485381
10.0,const,shell,0.1430172658735088,40153.33503670646,1184.4834036485386
10.0,const,shell,0.14635701180190797,41095.897539205216,1184.4834036485386
10.0,const,shell,0.14977474763452,42060.701841270056,1184.4834036485383
10.0,const,shell,0.15327229459526134,43048.278216170045,1184.4834036485383
10.0,const,shell,0.1568515164373548,44059.16983182301,1184.4834036485381
10.0,const,shell,0.16051432043647615,45093.933075912086,1184.4834036485383
10.0,const,shell,0.16426265840709303,46153.13788971597,1184.4834036485383
10.0,const,shell,0.16809852774253636,47237.36811090793,1184.4834036485381
10.0,const,shell,0.1720239724793599,48347.22182558802,1184.4834036485386
10.0,const,shell,0.17604108438655525,49483.31172982094,1184.4834036485383
10.0,const,shell,0.18015200408020238,50646.26550096124,1184.4834036485386
10.0,const,shell,0.1843589221641488,51836.72617905646,1184.4834036485383
10.0,const,shell,0.18866408039732582,53055.35255862882,1184.4834036485383
10.0,const,shell,0.19306977288832497,54302.819591146515,1184.4834036485386
10.0,const,shell,0.19757834731786994,55579.818798505126,1184.4834036485381
10.0,const,shell,0.20219220618983536,56887.058697850756,1184.4834036485386
10.0,const,shell,0.20691380811147903,58225.2652380879,1184.4834036485383
10.0,const,shell,0.21174566910357118,59595.18224842679,1184.4834036485381
10.0,const,shell,0.2166903639411181,60997.57189933644,1184.4834036485381
10.0,const,shell,0.22175052752539318,62433.215176282065,1184.4834036485383
10.0,const,shell,0.2269288562880081,63902.9123666386,1184.4834036485383
10.0,const,shell,0.23222810962777246,65407.48356018662,1184.4834036485383
10.0,const,shell,0.23765111138110728,66947.76916360851,1184.4834036485383
10.0,const,shell,0.24320075132679475,68524.63042941905,1184.4834036485381
10.0,const,shell,0.24887998672586673,70138.9499997785,1184.4834036485381
10.0,const,shell,0.25469184389745403,71791.63246565333,1184.4834036485381
10.0,const,shell,0.26063941983143474,73483.60494180351,1184.4834036485383
10.0,const,shell,0.2667258838387405,75215.81765809405,1184.4834036485383
10.0,const,shell,0.2729544792402007,76989.2445676446,1184.483403648538
10.0,const,shell,0.2793285250948253,78804.88397235003,1184.4834036485381
10.0,const,shell,0.28585141796844715,80663.75916632287,1184.4834036485381
10.0,const,shell,0.2925266337436645,82566.91909782759,1184.4834036485386
10.0,const,shell,0.29935772947204903,84515.43905029769,1184.4834036485383
10.0,const,shell,0.3063483452696084,86510.42134304777,1184.4834036485381
10.0,const,shell,0.3135022062565112,88552.99605231325,1184.4834036485381
10.0,const,shell,0.32082312454210776,90644.32175327395,1184.4834036485386
10.0,const,shell,0.3283150012563047,92785.58628374028,1184.4834036485383
10.0,const,shell,0.3359818286283781,94978.00753020734,1184.4834036485386
10.0,const,shell,0.34382769211433073,97222.83423700482,1184.4834036485386
10.0,const,shell,0.3518567725739263,99521.34683929774,1184.4834036485383
10.0,const,shell,0.360073348498562,101874.85832072151,1184.4834036485381
10.0,const,shell,0.3684817982911677,104284.71509646194,1184.4834036485383
10.0,const,shell,0.3770866025993452,106752.2979226207,1184.4834036485386
10.0,const,shell,0.3858923467029903,109279.0228327366,1184.4834036485386
10.0,const,shell,0.3949037229576702,111866.34210236592,1184.4834036485383
10.0,const,shell,0.40412553329506,114515.74524265724,1184.4834036485386
10.0,const,shell,0.4135626917817706,117228.76002389171,1184.4834036485381
10.0,const,shell,0.4232202272379275,120006.95352999197,1184.4834036485383
10.0,const,shell,0.4331032859169001,122851.93324504454,1184.4834036485381
10.0,const,shell,0.44321713424760856,125765.34817291546,1184.4834036485383
10.0,const,shell,0.45356716164087024,128748.88999108081,1184.4834036485383
10.0,const,shell,0.46415888336127775,131804.29423983255,1184.4834036485383
10.0,const,shell,0.47499794346614127,134933.34154806708,1184.4834036485381
10.0,const,shell,0.48609011781306305,138137.85889690524,1184.4834036485381
10.0,const,shell,0.49744131713774514,141419.72092244113,1184.4834036485381
10.0,const,shell,0.5090575902036681,144780.85125896355,1184.4834036485381
10.0,const,shell,0.5209451270253211,148223.22392404423,1184.4834036485383
10.0,const,shell,0.5331102621667033,151748.86474694288,1184.4834036485386
10.0,const,shell,0.5455594781168515,155359.85284182683,1184.4834036485383
10.0,const,shell,0.5582994087441919,159058.32212736347,1184.4834036485383
10.0,const,shell,0.571336842831558,162846.46289430084,1184.4834036485383
10.0,const,shell,0.584678727693759,166726.52342271386,1184.4834036485383
10.0,const,shell,0.5983321728796283,170700.81165065378,1184.4834036485383
10.0,const,shell,0.6123044539605184,174771.69689600516,1184.4834036485386
10.0,const,shell,0.6266030164072656,178941.6116334234,1184.4834036485383
10.0,const,shell,0.6412354795576917,183213.053328296,1184.4834036485383
10.0,const,shell,0.6562096406767555,187588.5863297431,1184.4834036485386
10.0,const,shell,0.6715334791115142,192070.84382474903,1184.4834036485386
10.0,const,shell,0.6872151605431122,196662.5298555957,1184.4834036485383
10.0,const,shell,0.7032630413380644,201366.42140285214,1184.4834036485383
10.0,const,shell,0.7196856730011514,206185.37053625783,1184.4834036485383
10.0,const,shell,0.7364918067322965,211122.306635924,1184.4834036485383
10.0,const,shell,0.7536903980898542,216180.23868637343,1184.4834036485383
10.0,const,shell,0.7712906117627992,221362.25764603104,1184.4834036485383
10.0,const,shell,0.7893018264543568,226671.5388948776,1184.4834036485381
10.0,const,shell,0.8077336398796711,232111.3447630796,1184.4834036485383
10.0,const,shell,0.8265958738801813,237685.02714351658,1184.4834036485386
10.0,const,shell,0.84589857965743,243396.03019123766,1184.4834036485381
10.0,const,shell,0.8656520431290936,249247.8931129933,1184.4834036485386
10.0,const,shell,0.8858667904100823,255244.25305010309,1184.4834036485388
10.0,const,shell,0.9065535934216359,261388.8480580501,1184.4834036485383
10.0,const,shell,0.927723475631406,267685.5201863155,1184.4834036485381
10.0,const,shell,0.949387717927582,274138.21866210253,1184.4834036485386
10.0,const,shell,0.9715578646301858,280751.0031817304,1184.4834036485383
10.0,const,shell,0.9942457296427418,287528.04731362883,1184.4834036485383
10.0,const,shell,1.0174634027476064,294473.642017006,1184.483403648538
10.0,const,shell,1.0412232560483043,301592.19928041846,1184.4834036485386
10.0,const,shell,1.0655379505623053,308888.2558846265,1184.4834036485386
10.0,const,shell,1.0904204429677526,316366.4772942851,1184.4834036485381
10.0,const,shell,1.115883992507748,324031.66168319137,1184.4834036485383
10.0,const,shell,1.1419421680558648,331888.7440979849,1184.4834036485383
10.0,const,shell,1.168608855346651,339942.80076537386,1184.4834036485386
10.0,const,shell,1.1958982643749794,348199.05354815756,1184.4834036485383
10.0,const,shell,1.2238249369681924,356662.87455550674,1184.4834036485381
10.0,const,shell,1.252403754535072,365339.7909131648,1184.4834036485381
10.0,const,shell,1.2816499459957584,374235.48969943984,1184.4834036485383
10.0,const,shell,1.3115790958968503,383355.8230530789,1184.4834036485383
10.0,const,shell,1.342207152716012,392706.8134593373,1184.4834036485383
10.0,const,shell,1.3735504373605123,402294.65922078537,1184.4834036485381
10.0,const,shell,1.405625651864215,412125.7401196329,1184.4834036485381
10.0,const,shell,1.438449888287663,422206.6232786017,1184.483403648538
10.0,const,shell,1.4720406378260014,432544.0692276305,1184.4834036485383
10.0,const,shell,1.506415800129591,443145.03818396165,1184.4834036485383
10.0,const,shell,1.5415936928422718,454016.69655342045,1184.4834036485381
10.0,const,shell,1.5775930613623614,465166.4236609943,1184.4834036485386
10.0,const,shell,1.6144330888316019,476601.81871909625,1184.4834036485383
10.0,const,shell,1.6521334063573685,488330.7080422049,1184.4834036485381
10.0,const,shell,1.69071410347358,500361.1525168667,1184.4834036485386
10.0,const,shell,1.7301957388458944,512701.45533637947,1184.4834036485381
10.0,const,shell,1.770599351226898,525360.1700097967,1184.4834036485383
10.0,const,shell,1.8119464706671222,538346.1086552237,1184.4834036485383
10.0,const,shell,1.8542591299878524,551668.35058773,1184.4834036485383
10.0,const,shell,1.8975598765218504,565336.2512125542,1184.4834036485381
10.0,const,shell,1.941871784128255,579359.4512346511,1184.4834036485386
10.0,const,shell,1.9872184654880534,593747.8861960006,1184.483403648538
10.0,const,shell,2.0336240846866724,608511.7963524868,1184.4834036485383
10.0,const,shell,2.081113370090395,623661.7369025563,1184.4834036485383
10.0,const,shell,2.129711627523478,639208.5885802765,1184.4834036485383
10.0,const,shell,2.1794447537529833,655163.5686258285,1184.4834036485383
10.0,const,shell,2.2303392502884964,671538.2421468955,1184.4834036485386
10.0,const,shell,2.2824222375040977,688344.5338848599,1184.4834036485383
10.0,const,shell,2.3357214690901213,705594.7404001723,1184.4834036485386
10.0,const,shell,2.3902653468423893,723301.5426917076,1184.4834036485381
10.0,const,shell,2.446082935796798,741478.0192654058,1184.4834036485386
10.0,const,shell,2.5032039797173256,760137.6596679752,1184.4834036485383
10.0,const,shell,2.561658916945727,779294.3785019395,1184.4834036485383
10.0,const,shell,2.6214788966213534,798962.529938803,1184.4834036485381
10.0,const,shell,2.6826957952797246,819156.9227476242,1184.4834036485383
10.0,const,shell,2.745342233838714,839892.8358568224,1184.4834036485381
10.0,const,shell,2.809451594981406,861186.0344675772,1184.4834036485383
10.0,const,shell,2.8750580409448774,883052.7867377137,1184.4834036485383
10.0,const,shell,2.942196531724374,905509.8810555286,1184.4834036485383
10.0,const,shell,3.0109028437025924,928574.6439235744,1184.4834036485383
10.0,const,shell,3.081213588714002,952264.9584729945,1184.4834036485383
10.0,const,shell,3.1531662335543613,976599.2836295763,1184.4834036485383
10.0,const,shell,3.2267991199458086,1001596.6739532687,1184.4834036485386
10.0,const,shell,3.3021514849681757,1027276.8001735195,1184.4834036485386
10.0,const,shell,3.379263481967431,1053659.9704433829,1184.483403648538
10.0,const,shell,3.4581762019523774,1080767.1523359497,1184.4834036485381
10.0,const,shell,3.538931695490988,1108619.9956072567,1184.4834036485381
10.0,const,shell,3.6215729951180746,1137240.855750457,1184.4834036485383
10.0,const,shell,3.706144138266228,1166652.8183666556,1184.4834036485386
10.0,const,shell,3.792690190732246,1196879.7243784142,1184.4834036485383
10.0,const,shell,3.881257270691536,1227946.1961125573,1184.4834036485381
10.0,const,shell,3.971892573273302,1259877.6642795354,1184.4834036485383
10.0,const,shell,4.064644395709628,1292700.395877223,1184.4834036485383
10.0,const,shell,4.1595621630718425,1326441.5230476337,1184.4834036485381
10.0,const,shell,4.256696454607871,1361129.0729156449,1184.4834036485386
10.0,const,shell,4.356099030694608,1396791.998439435,1184.4834036485381
10.0,const,shell,4.457822860419706,1433460.2103029473,1184.4834036485383
10.0,const,shell,4.561922149807459,1471164.6098812625,1184.4834036485383
10.0,const,shell,4.66845237070379,1509937.1233103345,1184.4834036485383
10.0,const,shell,4.777470290335773,1549810.7366931387,1184.4834036485386
